setting,variant,n_L,label_unit,arm,estimand,population,gene,estimator,variance,n_draws,n_finite,frac_nonfinite,coverage,width_mean,width_median,nominal,theta_full,cluster_variance_form,df_cluster,status
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IFI27,classical,boot,200,200.0,0.0,0.955,2.0531796377626734,2.011436214262428,0.9,0.2880209601754215,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IFI27,pp,iid,200,200.0,0.0,0.1,0.05223046698341527,0.051772820149884935,0.9,0.2880209601754215,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IFI27,pp,cluster,200,200.0,0.0,1.0,1.7977036350706144,1.807210159340444,0.9,0.2880209601754215,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IFI27,pp,boot,200,200.0,0.0,0.99,1.599895902121001,1.6040929502715655,0.9,0.2880209601754215,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IFI6,classical,iid,200,200.0,0.0,0.07,0.051232909252628626,0.050970568186790605,0.9,0.24091430819250578,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IFI6,classical,cluster,200,200.0,0.0,0.965,1.5623631949539583,1.539650450128474,0.9,0.24091430819250578,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IFI6,classical,boot,200,200.0,0.0,0.96,1.4045898515314261,1.3964217635908454,0.9,0.24091430819250578,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IFI6,pp,iid,200,200.0,0.0,0.09,0.044006580248949004,0.04119965716682994,0.9,0.24091430819250578,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IFI6,pp,cluster,200,200.0,0.0,1.0,1.2227684466086617,1.1846109078904385,0.9,0.24091430819250578,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IFI6,pp,boot,200,200.0,0.0,0.98,1.098540561986728,1.087412116220831,0.9,0.24091430819250578,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IRF7,classical,iid,200,200.0,0.0,0.065,0.025506492190784113,0.02547118347277999,0.9,0.05888917483175221,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IRF7,classical,cluster,200,200.0,0.0,0.985,0.6608485835030723,0.6657506288524466,0.9,0.05888917483175221,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IRF7,classical,boot,200,200.0,0.0,0.945,0.5953354019305331,0.6027875124941459,0.9,0.05888917483175221,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IRF7,pp,iid,200,200.0,0.0,0.095,0.023371139368575388,0.02327196737070007,0.9,0.05888917483175221,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IRF7,pp,cluster,200,200.0,0.0,1.0,0.5376692992537454,0.5096797852479096,0.9,0.05888917483175221,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,IRF7,pp,boot,200,200.0,0.0,0.975,0.48552079913365787,0.4635102809530788,0.9,0.05888917483175221,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,ISG15,classical,iid,200,200.0,0.0,0.095,0.032793145496762544,0.032954936973666915,0.9,0.156733187794026,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,ISG15,classical,cluster,200,200.0,0.0,0.96,0.9359590564522854,0.9316635217325695,0.9,0.156733187794026,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,ISG15,classical,boot,200,200.0,0.0,0.935,0.8366066333017332,0.8333135136322822,0.9,0.156733187794026,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,ISG15,pp,iid,200,200.0,0.0,0.135,0.02919580166954294,0.029160134387871225,0.9,0.156733187794026,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,ISG15,pp,cluster,200,200.0,0.0,0.98,0.7321273295194624,0.7497338985187729,0.9,0.156733187794026,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,ISG15,pp,boot,200,200.0,0.0,0.955,0.6520722835127938,0.6641691192435513,0.9,0.156733187794026,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,KRTCAP2,classical,iid,200,200.0,0.0,0.055,0.03368204329148206,0.03318973582952756,0.9,-0.08231648594608629,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,KRTCAP2,classical,cluster,200,200.0,0.0,0.975,1.1530428260982613,1.1489074171957188,0.9,-0.08231648594608629,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,KRTCAP2,classical,boot,200,200.0,0.0,0.95,1.0377905007589032,1.038537462708844,0.9,-0.08231648594608629,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,KRTCAP2,pp,iid,200,200.0,0.0,0.115,0.028599955863059558,0.02861467467294667,0.9,-0.08231648594608629,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,KRTCAP2,pp,cluster,200,200.0,0.0,1.0,0.8635735804737678,0.8651651437227532,0.9,-0.08231648594608629,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,KRTCAP2,pp,boot,200,200.0,0.0,1.0,0.7808080738906094,0.7796087592683419,0.9,-0.08231648594608629,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LAPTM4B,classical,iid,200,200.0,0.0,0.08,0.04113186172843153,0.04095629284911234,0.9,0.44272875340485,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LAPTM4B,classical,cluster,200,200.0,0.0,0.94,1.318457214997099,1.3551771428196726,0.9,0.44272875340485,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LAPTM4B,classical,boot,200,200.0,0.0,0.935,1.1590686664565006,1.177914484707216,0.9,0.44272875340485,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LAPTM4B,pp,iid,200,200.0,0.0,0.06,0.0364491422041291,0.0366794832796995,0.9,0.44272875340485,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LAPTM4B,pp,cluster,200,200.0,0.0,0.945,1.098637519304925,1.1222685767466039,0.9,0.44272875340485,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LAPTM4B,pp,boot,200,200.0,0.0,0.94,0.9663972280284056,0.9935039453150651,0.9,0.44272875340485,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LRRC41,classical,iid,200,200.0,0.0,0.035,0.05357615419933282,0.05309446673182877,0.9,0.4445092075517616,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LRRC41,classical,cluster,200,200.0,0.0,0.955,1.9177662627062813,1.9523642090020314,0.9,0.4445092075517616,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LRRC41,classical,boot,200,200.0,0.0,0.94,1.7033225253430395,1.7339545444923998,0.9,0.4445092075517616,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LRRC41,pp,iid,200,200.0,0.0,0.09,0.045377995533265506,0.045215507614810885,0.9,0.4445092075517616,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LRRC41,pp,cluster,200,200.0,0.0,0.975,1.5348466830486773,1.5551300485022406,0.9,0.4445092075517616,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LRRC41,pp,boot,200,200.0,0.0,0.96,1.358794787576938,1.3678021303561305,0.9,0.4445092075517616,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LY6E,classical,iid,200,200.0,0.0,0.055,0.06356060337904106,0.06329925844308568,0.9,0.4274271412573991,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LY6E,classical,cluster,200,200.0,0.0,0.96,2.350832949365261,2.3910109534871964,0.9,0.4274271412573991,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LY6E,classical,boot,200,200.0,0.0,0.92,2.098161452118222,2.130564802700802,0.9,0.4274271412573991,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LY6E,pp,iid,200,200.0,0.0,0.08,0.05306518133814572,0.053717353497334086,0.9,0.4274271412573991,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LY6E,pp,cluster,200,200.0,0.0,0.99,1.853313775277313,1.9170296726015432,0.9,0.4274271412573991,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,LY6E,pp,boot,200,200.0,0.0,0.96,1.6355704689570956,1.6870421213659454,0.9,0.4274271412573991,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NAMPT,classical,iid,200,200.0,0.0,0.075,0.04033711395846522,0.039684963447682575,0.9,0.25670663532859367,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NAMPT,classical,cluster,200,200.0,0.0,0.95,1.2596203457287984,1.2826923399821697,0.9,0.25670663532859367,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NAMPT,classical,boot,200,200.0,0.0,0.92,1.1166130439291209,1.120051352933371,0.9,0.25670663532859367,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NAMPT,pp,iid,200,200.0,0.0,0.075,0.03457242051156259,0.03362230152058479,0.9,0.25670663532859367,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NAMPT,pp,cluster,200,200.0,0.0,0.99,0.9650312864633755,0.9683372031650975,0.9,0.25670663532859367,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NAMPT,pp,boot,200,200.0,0.0,0.965,0.8527793804654769,0.8612107786343859,0.9,0.25670663532859367,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOL3,classical,iid,200,200.0,0.0,0.08,0.03558628381466439,0.035176510030548516,0.9,-0.038178694130652904,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOL3,classical,cluster,200,200.0,0.0,0.98,1.1345680625519878,1.1142423130313455,0.9,-0.038178694130652904,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOL3,classical,boot,200,200.0,0.0,0.97,1.0274288427563436,1.0287823483131913,0.9,-0.038178694130652904,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOL3,pp,iid,200,200.0,0.0,0.125,0.03083669565892471,0.030928959162281326,0.9,-0.038178694130652904,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOL3,pp,cluster,200,200.0,0.0,1.0,0.8889713591950127,0.8842842882791759,0.9,-0.038178694130652904,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOL3,pp,boot,200,200.0,0.0,1.0,0.8052389800225523,0.7947148977605593,0.9,-0.038178694130652904,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOTCH3,classical,iid,200,200.0,0.0,0.07,0.032990507088969646,0.03238607685335425,0.9,-0.0962368858324173,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOTCH3,classical,cluster,200,200.0,0.0,0.97,1.0151315289840115,1.0058350746341789,0.9,-0.0962368858324173,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOTCH3,classical,boot,200,200.0,0.0,0.965,0.9198732891883104,0.9071413186691464,0.9,-0.0962368858324173,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOTCH3,pp,iid,200,200.0,0.0,0.105,0.028516946037114976,0.02836713492758263,0.9,-0.0962368858324173,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOTCH3,pp,cluster,200,200.0,0.0,1.0,0.7625564236010957,0.7630811684614822,0.9,-0.0962368858324173,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NOTCH3,pp,boot,200,200.0,0.0,0.995,0.6911591837400799,0.6914708464029643,0.9,-0.0962368858324173,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NT5DC2,classical,iid,200,200.0,0.0,0.065,0.0238466358626847,0.02307559496007011,0.9,0.164031808126995,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NT5DC2,classical,cluster,200,200.0,0.0,0.95,0.5759088386503957,0.5097985845992528,0.9,0.164031808126995,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NT5DC2,classical,boot,200,200.0,0.0,0.905,0.5159754649977234,0.4551910411952981,0.9,0.164031808126995,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NT5DC2,pp,iid,200,200.0,0.0,0.1,0.022042308155199707,0.021265649373725756,0.9,0.164031808126995,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NT5DC2,pp,cluster,200,200.0,0.0,0.95,0.48098932152104934,0.415766743510135,0.9,0.164031808126995,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,NT5DC2,pp,boot,200,200.0,0.0,0.885,0.42975583392014033,0.36773363369155687,0.9,0.164031808126995,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PARP10,classical,iid,200,200.0,0.0,0.08,0.03207056279122815,0.03172732359659426,0.9,0.03481688629183779,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PARP10,classical,cluster,200,200.0,0.0,0.98,0.9882256223645893,0.9857497765343137,0.9,0.03481688629183779,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PARP10,classical,boot,200,200.0,0.0,0.95,0.8897463276320811,0.877321978615206,0.9,0.03481688629183779,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PARP10,pp,iid,200,200.0,0.0,0.165,0.027766418874732475,0.028074118479984925,0.9,0.03481688629183779,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PARP10,pp,cluster,200,200.0,0.0,1.0,0.7475385126965634,0.7497424300287665,0.9,0.03481688629183779,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PARP10,pp,boot,200,200.0,0.0,0.995,0.6733841403756184,0.6718732621617013,0.9,0.03481688629183779,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PTGS1,classical,iid,200,200.0,0.0,0.08,0.03407687488704475,0.033651107274883366,0.9,0.36070786821455897,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PTGS1,classical,cluster,200,200.0,0.0,0.92,0.9761452217885843,1.0114725350953169,0.9,0.36070786821455897,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PTGS1,classical,boot,200,200.0,0.0,0.88,0.858494967241148,0.8919298052600025,0.9,0.36070786821455897,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PTGS1,pp,iid,200,200.0,0.0,0.06,0.03149239424006696,0.030849356273313644,0.9,0.36070786821455897,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PTGS1,pp,cluster,200,200.0,0.0,0.865,0.8761410215657345,0.9299826486064857,0.9,0.36070786821455897,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PTGS1,pp,boot,200,200.0,0.0,0.855,0.7645567349961963,0.8012953803999492,0.9,0.36070786821455897,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PXN,classical,iid,200,200.0,0.0,0.05,0.0411821845890654,0.04059942978819714,0.9,0.20980244170483694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PXN,classical,cluster,200,200.0,0.0,0.98,1.3386436765898002,1.3451945000499141,0.9,0.20980244170483694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PXN,classical,boot,200,200.0,0.0,0.94,1.1968665189229255,1.1999136540571145,0.9,0.20980244170483694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PXN,pp,iid,200,200.0,0.0,0.1,0.03568444703644311,0.03592488294892435,0.9,0.20980244170483694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PXN,pp,cluster,200,200.0,0.0,1.0,1.044989681161662,1.04136340728747,0.9,0.20980244170483694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,PXN,pp,boot,200,200.0,0.0,0.99,0.929767620202968,0.9443464534078257,0.9,0.20980244170483694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,RXRA,classical,iid,200,200.0,0.0,0.04,0.03134685024288651,0.03053748599327473,0.9,0.20787706961686078,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,RXRA,classical,cluster,200,200.0,0.0,0.96,0.8338632516833516,0.8446656071970773,0.9,0.20787706961686078,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,RXRA,classical,boot,200,200.0,0.0,0.935,0.7461922829273705,0.7410210055727152,0.9,0.20787706961686078,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,RXRA,pp,iid,200,200.0,0.0,0.075,0.027832491328733742,0.026390699435881237,0.9,0.20787706961686078,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,RXRA,pp,cluster,200,200.0,0.0,0.995,0.6400569805975062,0.5801638162429005,0.9,0.20787706961686078,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,RXRA,pp,boot,200,200.0,0.0,1.0,0.5732322947448826,0.5263214904496323,0.9,0.20787706961686078,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,S100A9,classical,iid,200,200.0,0.0,0.05,0.03210576216052499,0.03130067702514655,0.9,0.11121636706688391,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,S100A9,classical,cluster,200,200.0,0.0,0.955,0.927480067721737,0.9417418462737299,0.9,0.11121636706688391,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,S100A9,classical,boot,200,200.0,0.0,0.93,0.815181059340695,0.8244412807951332,0.9,0.11121636706688391,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,S100A9,pp,iid,200,200.0,0.0,0.065,0.029973585467914062,0.02912243944697815,0.9,0.11121636706688391,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,S100A9,pp,cluster,200,200.0,0.0,0.955,0.8191500569216358,0.8105641519729816,0.9,0.11121636706688391,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,S100A9,pp,boot,200,200.0,0.0,0.915,0.7187368689267332,0.7113649704908438,0.9,0.11121636706688391,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SCARB1,classical,iid,200,200.0,0.0,0.06,0.044367561036110593,0.04376077222396409,0.9,0.20038236470501694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SCARB1,classical,cluster,200,200.0,0.0,0.97,1.5142609707691435,1.5038837113989614,0.9,0.20038236470501694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SCARB1,classical,boot,200,200.0,0.0,0.95,1.3491053050076756,1.3306890062718195,0.9,0.20038236470501694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SCARB1,pp,iid,200,200.0,0.0,0.085,0.03775475724997925,0.03772398738350076,0.9,0.20038236470501694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SCARB1,pp,cluster,200,200.0,0.0,1.0,1.18425762973584,1.170630709197709,0.9,0.20038236470501694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SCARB1,pp,boot,200,200.0,0.0,0.99,1.0579987283348962,1.0600062247885274,0.9,0.20038236470501694,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SEMA4B,classical,iid,200,200.0,0.0,0.03,0.03798008895594887,0.03821359648474959,0.9,0.3528399000151219,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SEMA4B,classical,cluster,200,200.0,0.0,0.9,1.3046189383989537,1.398944825192201,0.9,0.3528399000151219,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SEMA4B,classical,boot,200,200.0,0.0,0.895,1.145091958034896,1.1974025152062895,0.9,0.3528399000151219,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SEMA4B,pp,iid,200,200.0,0.0,0.085,0.03248760316577799,0.03300682834491431,0.9,0.3528399000151219,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SEMA4B,pp,cluster,200,200.0,0.0,0.915,1.0136505122689121,1.0716671696087374,0.9,0.3528399000151219,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SEMA4B,pp,boot,200,200.0,0.0,0.895,0.8823772066475746,0.9306298646807386,0.9,0.3528399000151219,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC15A4,classical,iid,200,200.0,0.0,0.065,0.03669419022762872,0.03574918333730536,0.9,0.3085427090315197,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC15A4,classical,cluster,200,200.0,0.0,0.97,1.163929304056268,1.1735603862258424,0.9,0.3085427090315197,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC15A4,classical,boot,200,200.0,0.0,0.95,1.0343355439522914,1.0344947578631039,0.9,0.3085427090315197,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC15A4,pp,iid,200,200.0,0.0,0.12,0.03195420176863724,0.03142477323219872,0.9,0.3085427090315197,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC15A4,pp,cluster,200,200.0,0.0,0.995,0.9025859927629014,0.9137319839493869,0.9,0.3085427090315197,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC15A4,pp,boot,200,200.0,0.0,0.98,0.7997518326126805,0.8079169122576007,0.9,0.3085427090315197,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC39A14,classical,iid,200,200.0,0.0,0.035,0.05198141075095279,0.052430923906308546,0.9,0.4772329869225544,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC39A14,classical,cluster,200,200.0,0.0,0.94,1.8387414336554013,1.910938806531472,0.9,0.4772329869225544,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC39A14,classical,boot,200,200.0,0.0,0.93,1.6323182552189734,1.6991211905179135,0.9,0.4772329869225544,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC39A14,pp,iid,200,200.0,0.0,0.07,0.04430657805720383,0.045073260930466985,0.9,0.4772329869225544,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC39A14,pp,cluster,200,200.0,0.0,0.94,1.5206935285255219,1.5957455353145955,0.9,0.4772329869225544,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,SLC39A14,pp,boot,200,200.0,0.0,0.915,1.340756116251473,1.3939751248554355,0.9,0.4772329869225544,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,STK39,classical,iid,200,200.0,0.0,0.03,0.04098151815438163,0.04102975435666578,0.9,0.4884298319545205,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,STK39,classical,cluster,200,200.0,0.0,0.915,1.3291321122249702,1.4106723818977938,0.9,0.4884298319545205,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,STK39,classical,boot,200,200.0,0.0,0.91,1.1600609442185843,1.2182791636120798,0.9,0.4884298319545205,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,STK39,pp,iid,200,200.0,0.0,0.07,0.0352531529974276,0.03517523402827771,0.9,0.4884298319545205,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,STK39,pp,cluster,200,200.0,0.0,0.94,1.0706720872706286,1.1132258085292226,0.9,0.4884298319545205,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,STK39,pp,boot,200,200.0,0.0,0.9,0.9360654459526052,0.9748543049211418,0.9,0.4884298319545205,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TFRC,classical,iid,200,200.0,0.0,0.05,0.037271628239211894,0.03766217190091392,0.9,0.47516532714454807,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TFRC,classical,cluster,200,200.0,0.0,0.905,1.208456708593942,1.2447705666994104,0.9,0.47516532714454807,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TFRC,classical,boot,200,200.0,0.0,0.895,1.0569393945268655,1.095023659852083,0.9,0.47516532714454807,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TFRC,pp,iid,200,200.0,0.0,0.04,0.03346787685112492,0.03374728114323769,0.9,0.47516532714454807,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TFRC,pp,cluster,200,200.0,0.0,0.875,1.0002294513772052,0.9839071735770024,0.9,0.47516532714454807,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TFRC,pp,boot,200,200.0,0.0,0.86,0.867599975276207,0.8898345089322599,0.9,0.47516532714454807,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TM2D3,classical,iid,200,200.0,0.0,0.075,0.02753097377266495,0.025030523642818436,0.9,0.1492100785877253,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TM2D3,classical,cluster,200,200.0,0.0,0.97,0.6947038117894428,0.6818862033063771,0.9,0.1492100785877253,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TM2D3,classical,boot,200,200.0,0.0,0.94,0.624706097496922,0.6132426022053672,0.9,0.1492100785877253,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TM2D3,pp,iid,200,200.0,0.0,0.05,0.0252188445060724,0.022545265488506938,0.9,0.1492100785877253,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TM2D3,pp,cluster,200,200.0,0.0,0.995,0.5607250683825147,0.4536764172515241,0.9,0.1492100785877253,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TM2D3,pp,boot,200,200.0,0.0,0.98,0.5024442009790995,0.41109489020018464,0.9,0.1492100785877253,separate,11.0,ok
CCRCC,CCRCC,12,donor,uni_v2,theta2,spot,TMEM91,classical,iid,200,200.0,0.0,0.065,0.03899308540050876,0.038311477998861754,0.9,0.3666517558537519,separate,11.0,ok
