head,encoder,task,gene,pearson_mean,n_splits
pca_ridge,virchow2,HCC,FBLN2,0.1552,2
pca_ridge,virchow2,HCC,S100A4,0.1346,2
pca_ridge,virchow2,HCC,FBLN5,0.1301,2
pca_ridge,virchow2,HCC,ETNPPL,0.1211,2
pca_ridge,virchow2,HCC,TRBC2,0.1169,2
pca_ridge,virchow2,HCC,CXCL10,0.1099,2
pca_ridge,virchow2,HCC,RBP7,0.1003,2
pca_ridge,virchow2,HCC,AC092069.1,0.0997,2
pca_ridge,virchow2,HCC,GJA4,0.0965,2
pca_ridge,virchow2,HCC,CAVIN3,0.0895,2
pca_ridge,virchow2,HCC,IGLC2,0.0888,2
pca_ridge,virchow2,HCC,MFAP4,0.0883,2
pca_ridge,virchow2,HCC,TSPAN13,0.0806,2
pca_ridge,virchow2,HCC,IGHG1,0.0785,2
pca_ridge,virchow2,HCC,NDUFA4L2,0.075,2
pca_ridge,virchow2,HCC,MCAM,0.0743,2
pca_ridge,virchow2,HCC,TCEAL9,0.0702,2
pca_ridge,virchow2,HCC,HBB,0.0674,2
pca_ridge,virchow2,HCC,CXCL9,0.0648,2
pca_ridge,virchow2,HCC,BEST1,0.0532,2
pca_ridge,virchow2,HCC,PDE9A,0.0514,2
pca_ridge,virchow2,HCC,CCL21,0.0494,2
pca_ridge,virchow2,HCC,RND1,0.0425,2
pca_ridge,virchow2,HCC,IGFBP5,0.042,2
pca_ridge,virchow2,HCC,PHKG1,0.0403,2
pca_ridge,virchow2,HCC,PTGDS,0.0399,2
pca_ridge,virchow2,HCC,HAMP,0.0352,2
pca_ridge,virchow2,HCC,C11orf96,0.0328,2
pca_ridge,virchow2,HCC,CCN1,0.0284,2
pca_ridge,virchow2,HCC,IGHM,0.0283,2
pca_ridge,virchow2,HCC,MUSTN1,0.0236,2
pca_ridge,virchow2,HCC,ASPM,0.0217,2
pca_ridge,virchow2,HCC,IGHA1,-0.0079,2
pca_ridge,virchow2,HCC,IGLC1,-0.0151,2
pca_ridge,virchow2,HCC,CYP2E1,-0.0682,2
pca_ridge,virchow2,HCC,PDZK1IP1,-0.1907,2
pca_ridge,virchow2,IDC,TACSTD2,0.8871,4
pca_ridge,virchow2,IDC,FASN,0.8554,4
pca_ridge,virchow2,IDC,GATA3,0.851,4
pca_ridge,virchow2,IDC,ERBB2,0.8283,4
pca_ridge,virchow2,IDC,DST,0.8165,4
pca_ridge,virchow2,IDC,PTPRC,0.8124,4
pca_ridge,virchow2,IDC,SCD,0.7896,4
pca_ridge,virchow2,IDC,TOP2A,0.7876,4
pca_ridge,virchow2,IDC,CD3E,0.7691,4
pca_ridge,virchow2,IDC,ABCC11,0.7631,4
pca_ridge,virchow2,IDC,SERHL2,0.7589,4
pca_ridge,virchow2,IDC,IL2RG,0.7538,4
pca_ridge,virchow2,IDC,MYLK,0.7472,4
pca_ridge,virchow2,IDC,KLF5,0.7184,4
pca_ridge,virchow2,IDC,CYTIP,0.7049,4
pca_ridge,virchow2,IDC,IL7R,0.7032,4
pca_ridge,virchow2,IDC,SLAMF7,0.6947,4
pca_ridge,virchow2,IDC,KRT14,0.6939,4
pca_ridge,virchow2,IDC,MYH11,0.6777,4
pca_ridge,virchow2,IDC,AQP1,0.6743,4
pca_ridge,virchow2,IDC,VWF,0.6601,4
pca_ridge,virchow2,IDC,KRT5,0.655,4
pca_ridge,virchow2,IDC,PTN,0.6548,4
pca_ridge,virchow2,IDC,OXTR,0.6188,4
pca_ridge,virchow2,IDC,CCR7,0.6069,4
pca_ridge,virchow2,IDC,ESR1,0.6041,4
pca_ridge,virchow2,IDC,CEACAM6,0.6031,4
pca_ridge,virchow2,IDC,KRT6B,0.5932,4
pca_ridge,virchow2,IDC,TENT5C,0.5838,4
pca_ridge,virchow2,IDC,TRAC,0.5702,4
pca_ridge,virchow2,IDC,CLIC6,0.5542,4
pca_ridge,virchow2,IDC,SERPINA3,0.5485,4
pca_ridge,virchow2,IDC,MS4A1,0.5483,4
pca_ridge,virchow2,IDC,ANKRD30A,0.541,4
pca_ridge,virchow2,IDC,ADIPOQ,0.5397,4
pca_ridge,virchow2,IDC,PTGDS,0.5375,4
pca_ridge,virchow2,IDC,SFRP1,0.5136,4
pca_ridge,virchow2,IDC,PIGR,0.4869,4
pca_ridge,virchow2,IDC,ADH1B,0.4758,4
pca_ridge,virchow2,IDC,SCGB2A1,0.4716,4
pca_ridge,virchow2,IDC,KIT,0.4456,4
pca_ridge,virchow2,IDC,MYBPC1,0.4186,4
pca_ridge,virchow2,IDC,AQP3,0.3774,4
pca_ridge,virchow2,IDC,TCL1A,0.3755,4
pca_ridge,virchow2,IDC,CEACAM8,0.3413,4
pca_ridge,virchow2,IDC,MMP1,0.3066,4
pca_ridge,virchow2,IDC,MUC6,0.258,4
pca_ridge,virchow2,IDC,MMP12,0.2529,4
pca_ridge,virchow2,IDC,OPRPN,0.239,4
pca_ridge,virchow2,IDC,TPSAB1,0.1854,4
pca_ridge,virchow2,LUNG,PTPRC,0.8807,2
pca_ridge,virchow2,LUNG,COL5A2,0.8608,2
pca_ridge,virchow2,LUNG,CD2,0.8426,2
pca_ridge,virchow2,LUNG,PECAM1,0.829,2
pca_ridge,virchow2,LUNG,CAPN8,0.8274,2
pca_ridge,virchow2,LUNG,GPRC5A,0.8234,2
pca_ridge,virchow2,LUNG,CDK1,0.8155,2
pca_ridge,virchow2,LUNG,TOP2A,0.8132,2
pca_ridge,virchow2,LUNG,CXCR4,0.8111,2
pca_ridge,virchow2,LUNG,MET,0.8048,2
pca_ridge,virchow2,LUNG,CTSK,0.801,2
pca_ridge,virchow2,LUNG,CD163,0.7764,2
pca_ridge,virchow2,LUNG,MALL,0.7561,2
pca_ridge,virchow2,LUNG,ALDH1A3,0.7173,2
pca_ridge,virchow2,LUNG,PLA2G7,0.7117,2
pca_ridge,virchow2,LUNG,SNTN,0.7097,2
pca_ridge,virchow2,LUNG,ACE2,0.7085,2
pca_ridge,virchow2,LUNG,UBE2C,0.7062,2
pca_ridge,virchow2,LUNG,MKI67,0.6938,2
pca_ridge,virchow2,LUNG,MZB1,0.6839,2
pca_ridge,virchow2,LUNG,CD79A,0.681,2
pca_ridge,virchow2,LUNG,CCR7,0.6119,2
pca_ridge,virchow2,LUNG,MEDAG,0.6062,2
pca_ridge,virchow2,LUNG,MS4A1,0.5837,2
pca_ridge,virchow2,LUNG,OGN,0.5733,2
pca_ridge,virchow2,LUNG,CXCL9,0.5707,2
pca_ridge,virchow2,LUNG,CNN1,0.5523,2
pca_ridge,virchow2,LUNG,LIF,0.55,2
pca_ridge,virchow2,LUNG,FGFBP1,0.5496,2
pca_ridge,virchow2,LUNG,CCL19,0.5446,2
pca_ridge,virchow2,LUNG,SRPX,0.5302,2
pca_ridge,virchow2,LUNG,CD19,0.5235,2
pca_ridge,virchow2,LUNG,DNAAF1,0.5044,2
pca_ridge,virchow2,LUNG,SPIB,0.4865,2
pca_ridge,virchow2,LUNG,MARCO,0.4648,2
pca_ridge,virchow2,LUNG,INMT,0.4325,2
pca_ridge,virchow2,LUNG,CXCL10,0.4225,2
pca_ridge,virchow2,LUNG,SOX2,0.392,2
pca_ridge,virchow2,LUNG,MCEMP1,0.3826,2
pca_ridge,virchow2,LUNG,PCSK2,0.376,2
pca_ridge,virchow2,LUNG,BBOX1,0.3706,2
pca_ridge,virchow2,LUNG,FCER1A,0.3533,2
pca_ridge,virchow2,LUNG,CD274,0.3443,2
pca_ridge,virchow2,LUNG,CD1A,0.3029,2
pca_ridge,virchow2,LUNG,DMBT1,0.2974,2
pca_ridge,virchow2,LUNG,SERPINB2,0.2708,2
pca_ridge,virchow2,LUNG,CYP2A7,0.2248,2
pca_ridge,virchow2,LUNG,CTSG,0.2155,2
pca_ridge,virchow2,LUNG,TCL1A,0.1523,2
pca_ridge,virchow2,LUNG,SNCG,-0.0224,2
pca_ridge,virchow2,LYMPH_IDC,FABP4,0.4525,4
pca_ridge,virchow2,LYMPH_IDC,CYP4Z1,0.4174,4
pca_ridge,virchow2,LYMPH_IDC,PTRH2,0.3897,4
pca_ridge,virchow2,LYMPH_IDC,RSF1,0.3846,4
pca_ridge,virchow2,LYMPH_IDC,QSOX1,0.3769,4
pca_ridge,virchow2,LYMPH_IDC,AAMDC,0.3722,4
pca_ridge,virchow2,LYMPH_IDC,CD22,0.3645,4
pca_ridge,virchow2,LYMPH_IDC,SHANK2,0.3633,4
pca_ridge,virchow2,LYMPH_IDC,PDZK1IP1,0.3605,4
pca_ridge,virchow2,LYMPH_IDC,AKR1E2,0.3574,4
pca_ridge,virchow2,LYMPH_IDC,ANO8,0.3544,4
pca_ridge,virchow2,LYMPH_IDC,ANKS1B,0.3367,4
pca_ridge,virchow2,LYMPH_IDC,POLD3,0.3284,4
pca_ridge,virchow2,LYMPH_IDC,GTPBP3,0.3273,4
pca_ridge,virchow2,LYMPH_IDC,EPHB3,0.3266,4
pca_ridge,virchow2,LYMPH_IDC,NARS2,0.3188,4
pca_ridge,virchow2,LYMPH_IDC,CROT,0.3182,4
pca_ridge,virchow2,LYMPH_IDC,PATZ1,0.3083,4
pca_ridge,virchow2,LYMPH_IDC,CCNO,0.3068,4
pca_ridge,virchow2,LYMPH_IDC,CD72,0.3066,4
pca_ridge,virchow2,LYMPH_IDC,PARD6B,0.2956,4
pca_ridge,virchow2,LYMPH_IDC,SERPINI1,0.2954,4
pca_ridge,virchow2,LYMPH_IDC,RAB38,0.2934,4
pca_ridge,virchow2,LYMPH_IDC,HAUS8,0.2927,4
pca_ridge,virchow2,LYMPH_IDC,SCRN1,0.2764,4
pca_ridge,virchow2,LYMPH_IDC,MX1,0.2755,4
pca_ridge,virchow2,LYMPH_IDC,IGHV3-11,0.2651,4
pca_ridge,virchow2,LYMPH_IDC,ZMAT5,0.2636,4
pca_ridge,virchow2,LYMPH_IDC,MAPK8IP2,0.2553,4
pca_ridge,virchow2,LYMPH_IDC,SPP1,0.2519,4
pca_ridge,virchow2,LYMPH_IDC,TCF7,0.2475,4
pca_ridge,virchow2,LYMPH_IDC,CXCL10,0.2269,4
pca_ridge,virchow2,LYMPH_IDC,MYH11,0.2118,4
pca_ridge,virchow2,LYMPH_IDC,CLNS1A,0.2029,4
pca_ridge,virchow2,LYMPH_IDC,NUDT1,0.1986,4
pca_ridge,virchow2,LYMPH_IDC,CXCL11,0.1887,4
pca_ridge,virchow2,LYMPH_IDC,AREG,0.1832,4
pca_ridge,virchow2,LYMPH_IDC,IFI44L,0.181,4
pca_ridge,virchow2,LYMPH_IDC,DAPK1,0.1661,4
pca_ridge,virchow2,LYMPH_IDC,SNCG,0.1597,4
pca_ridge,virchow2,LYMPH_IDC,MX2,0.1485,4
pca_ridge,virchow2,LYMPH_IDC,TMEM64,0.1421,4
pca_ridge,virchow2,LYMPH_IDC,IGLV9-49,0.1401,4
pca_ridge,virchow2,LYMPH_IDC,IFIT2,0.1355,4
pca_ridge,virchow2,LYMPH_IDC,OASL,0.121,4
pca_ridge,virchow2,LYMPH_IDC,RSAD2,0.1062,4
pca_ridge,virchow2,LYMPH_IDC,CCL28,0.0978,4
pca_ridge,virchow2,LYMPH_IDC,CSTA,0.0504,4
pca_ridge,virchow2,LYMPH_IDC,HAAO,0.0503,4
pca_ridge,virchow2,LYMPH_IDC,IGHV6-1,0.0458,4
pca_ridge,virchow2,PAAD,EPCAM,0.8628,3
pca_ridge,virchow2,PAAD,PTPRC,0.6601,3
pca_ridge,virchow2,PAAD,CD2,0.6359,3
pca_ridge,virchow2,PAAD,CD3E,0.6331,3
pca_ridge,virchow2,PAAD,IL7R,0.6227,3
pca_ridge,virchow2,PAAD,CCL5,0.6138,3
pca_ridge,virchow2,PAAD,CD8A,0.6033,3
pca_ridge,virchow2,PAAD,IRF8,0.5972,3
pca_ridge,virchow2,PAAD,MKI67,0.5931,3
pca_ridge,virchow2,PAAD,ACE2,0.5902,3
pca_ridge,virchow2,PAAD,LIF,0.59,3
pca_ridge,virchow2,PAAD,GZMK,0.5827,3
pca_ridge,virchow2,PAAD,CXCR4,0.5799,3
pca_ridge,virchow2,PAAD,CXCL6,0.5718,3
pca_ridge,virchow2,PAAD,CXCL2,0.5712,3
pca_ridge,virchow2,PAAD,GPR183,0.5576,3
pca_ridge,virchow2,PAAD,UBE2C,0.5566,3
pca_ridge,virchow2,PAAD,MS4A1,0.5564,3
pca_ridge,virchow2,PAAD,CDK1,0.5389,3
pca_ridge,virchow2,PAAD,AIF1,0.5314,3
pca_ridge,virchow2,PAAD,CD27,0.4964,3
pca_ridge,virchow2,PAAD,CD14,0.4902,3
pca_ridge,virchow2,PAAD,ANPEP,0.4837,3
pca_ridge,virchow2,PAAD,CD79A,0.4808,3
pca_ridge,virchow2,PAAD,GZMA,0.4794,3
pca_ridge,virchow2,PAAD,ACTA2,0.4793,3
pca_ridge,virchow2,PAAD,SELL,0.479,3
pca_ridge,virchow2,PAAD,FCGR3A,0.4536,3
pca_ridge,virchow2,PAAD,KLRC1,0.4517,3
pca_ridge,virchow2,PAAD,DERL3,0.4433,3
pca_ridge,virchow2,PAAD,PLA2G7,0.4413,3
pca_ridge,virchow2,PAAD,CPA3,0.4348,3
pca_ridge,virchow2,PAAD,CCL19,0.4322,3
pca_ridge,virchow2,PAAD,CCR7,0.4294,3
pca_ridge,virchow2,PAAD,CD19,0.4171,3
pca_ridge,virchow2,PAAD,BANK1,0.4155,3
pca_ridge,virchow2,PAAD,TNFRSF17,0.401,3
pca_ridge,virchow2,PAAD,LILRA4,0.3938,3
pca_ridge,virchow2,PAAD,ESR1,0.3852,3
pca_ridge,virchow2,PAAD,CD1C,0.3831,3
pca_ridge,virchow2,PAAD,DMBT1,0.3639,3
pca_ridge,virchow2,PAAD,TCL1A,0.3587,3
pca_ridge,virchow2,PAAD,VSIG4,0.3438,3
pca_ridge,virchow2,PAAD,FOXP3,0.3431,3
pca_ridge,virchow2,PAAD,CD1A,0.313,3
pca_ridge,virchow2,PAAD,CXCL9,0.2992,3
pca_ridge,virchow2,PAAD,MARCO,0.2703,3
pca_ridge,virchow2,PAAD,HPGDS,0.265,3
pca_ridge,virchow2,PAAD,CXCL10,0.2199,3
pca_ridge,virchow2,PAAD,PDCD1,0.1937,3
pca_ridge,virchow2,PRAD,SEC11C,0.5752,2
pca_ridge,virchow2,PRAD,XBP1,0.5248,2
pca_ridge,virchow2,PRAD,MPC2,0.5114,2
pca_ridge,virchow2,PRAD,SPON2,0.4983,2
pca_ridge,virchow2,PRAD,SNHG8,0.4811,2
pca_ridge,virchow2,PRAD,AMD1,0.4684,2
pca_ridge,virchow2,PRAD,COX5A,0.436,2
pca_ridge,virchow2,PRAD,PERP,0.4262,2
pca_ridge,virchow2,PRAD,PDIA4,0.4202,2
pca_ridge,virchow2,PRAD,MT1X,0.4101,2
pca_ridge,virchow2,PRAD,COX17,0.4047,2
pca_ridge,virchow2,PRAD,PCBD1,0.403,2
pca_ridge,virchow2,PRAD,ZFAS1,0.3959,2
pca_ridge,virchow2,PRAD,GLO1,0.3942,2
pca_ridge,virchow2,PRAD,MT1E,0.3894,2
pca_ridge,virchow2,PRAD,RPL37A,0.3718,2
pca_ridge,virchow2,PRAD,MAOA,0.3697,2
pca_ridge,virchow2,PRAD,C1orf43,0.3659,2
pca_ridge,virchow2,PRAD,RPN1,0.3639,2
pca_ridge,virchow2,PRAD,COX7B,0.3634,2
pca_ridge,virchow2,PRAD,GNG5,0.3563,2
pca_ridge,virchow2,PRAD,REXO2,0.3542,2
pca_ridge,virchow2,PRAD,SVIP,0.3488,2
pca_ridge,virchow2,PRAD,RPS29,0.3481,2
pca_ridge,virchow2,PRAD,TMCO1,0.3477,2
pca_ridge,virchow2,PRAD,SGK1,0.3434,2
pca_ridge,virchow2,PRAD,TXNL4A,0.3372,2
pca_ridge,virchow2,PRAD,EIF3H,0.3319,2
pca_ridge,virchow2,PRAD,HSPD1,0.3304,2
pca_ridge,virchow2,PRAD,CAT,0.3265,2
pca_ridge,virchow2,PRAD,SNRPE,0.3235,2
pca_ridge,virchow2,PRAD,SELENOT,0.3211,2
pca_ridge,virchow2,PRAD,NUDT4,0.3149,2
pca_ridge,virchow2,PRAD,C8orf59,0.314,2
pca_ridge,virchow2,PRAD,IMPDH2,0.3122,2
pca_ridge,virchow2,PRAD,CCDC47,0.3076,2
pca_ridge,virchow2,PRAD,DNAJC3,0.3014,2
pca_ridge,virchow2,PRAD,SLIRP,0.2983,2
pca_ridge,virchow2,PRAD,SPCS3,0.2978,2
pca_ridge,virchow2,PRAD,SNHG9,0.2971,2
pca_ridge,virchow2,PRAD,SRRM1,0.2912,2
pca_ridge,virchow2,PRAD,MRPL33,0.2817,2
pca_ridge,virchow2,PRAD,HLA-DRA,0.2761,2
pca_ridge,virchow2,PRAD,MIF,0.2747,2
pca_ridge,virchow2,PRAD,TOB1,0.2743,2
pca_ridge,virchow2,PRAD,EIF3E,0.2675,2
pca_ridge,virchow2,PRAD,C6orf48,0.2409,2
pca_ridge,virchow2,PRAD,SOD2,0.2353,2
pca_ridge,virchow2,PRAD,NUCB2,0.211,2
pca_ridge,virchow2,PRAD,RSL24D1,0.2086,2
pca_ridge,virchow2,READ,CD177,0.5474,2
pca_ridge,virchow2,READ,GUCA2A,0.5431,2
pca_ridge,virchow2,READ,SLC26A3,0.4097,2
pca_ridge,virchow2,READ,PADI2,0.3957,2
pca_ridge,virchow2,READ,CA2,0.3871,2
pca_ridge,virchow2,READ,SMPDL3A,0.361,2
pca_ridge,virchow2,READ,SECTM1,0.3498,2
pca_ridge,virchow2,READ,CLCA1,0.3478,2
pca_ridge,virchow2,READ,MT1M,0.3423,2
pca_ridge,virchow2,READ,BTNL3,0.3222,2
pca_ridge,virchow2,READ,CA1,0.3216,2
pca_ridge,virchow2,READ,MMP28,0.3031,2
pca_ridge,virchow2,READ,SLC26A2,0.2786,2
pca_ridge,virchow2,READ,APOC1,0.2653,2
pca_ridge,virchow2,READ,ANGPTL2,0.2558,2
pca_ridge,virchow2,READ,MXI1,0.2522,2
pca_ridge,virchow2,READ,MT1F,0.2485,2
pca_ridge,virchow2,READ,LOX,0.2195,2
pca_ridge,virchow2,READ,EGLN3,0.2188,2
pca_ridge,virchow2,READ,CXCL8,0.1948,2
pca_ridge,virchow2,READ,LAMA3,0.1795,2
pca_ridge,virchow2,READ,PDE9A,0.1787,2
pca_ridge,virchow2,READ,CLU,0.177,2
pca_ridge,virchow2,READ,MMP9,0.1725,2
pca_ridge,virchow2,READ,CCL21,0.1724,2
pca_ridge,virchow2,READ,P3H3,0.1721,2
pca_ridge,virchow2,READ,ADAMDEC1,0.1711,2
pca_ridge,virchow2,READ,SPP1,0.1679,2
pca_ridge,virchow2,READ,SPHK1,0.1676,2
pca_ridge,virchow2,READ,FRZB,0.1629,2
pca_ridge,virchow2,READ,MMP7,0.16,2
pca_ridge,virchow2,READ,UBD,0.1593,2
pca_ridge,virchow2,READ,ITGB2,0.1532,2
pca_ridge,virchow2,READ,PLAAT3,0.1482,2
pca_ridge,virchow2,READ,CXCL9,0.1381,2
pca_ridge,virchow2,READ,CHI3L1,0.1331,2
pca_ridge,virchow2,READ,PTGDS,0.1318,2
pca_ridge,virchow2,READ,IGHG4,0.1211,2
pca_ridge,virchow2,READ,EFEMP1,0.1177,2
pca_ridge,virchow2,READ,TSPAN9,0.1147,2
pca_ridge,virchow2,READ,IGHG2,0.1127,2
pca_ridge,virchow2,READ,TPSB2,0.1086,2
pca_ridge,virchow2,READ,HMOX1,0.1074,2
pca_ridge,virchow2,READ,CXCL10,0.1062,2
pca_ridge,virchow2,READ,ITIH5,0.0663,2
pca_ridge,virchow2,READ,SGK1,0.0553,2
pca_ridge,virchow2,READ,CEMIP,0.0491,2
pca_ridge,virchow2,READ,CCL14,0.0418,2
pca_ridge,virchow2,READ,AC010883.3,0.0408,2
pca_ridge,virchow2,READ,PRRG3,0.0137,2
pca_ridge,virchow2,SKCM,KRTDAP,0.8661,2
pca_ridge,virchow2,SKCM,AQP3,0.8572,2
pca_ridge,virchow2,SKCM,MAL2,0.8503,2
pca_ridge,virchow2,SKCM,SERPINB5,0.8347,2
pca_ridge,virchow2,SKCM,KRT17,0.8138,2
pca_ridge,virchow2,SKCM,TP63,0.8133,2
pca_ridge,virchow2,SKCM,S100A14,0.8099,2
pca_ridge,virchow2,SKCM,KRT16,0.8065,2
pca_ridge,virchow2,SKCM,LY6D,0.8021,2
pca_ridge,virchow2,SKCM,DSP,0.7989,2
pca_ridge,virchow2,SKCM,RHOV,0.7877,2
pca_ridge,virchow2,SKCM,BIRC3,0.7792,2
pca_ridge,virchow2,SKCM,MIR205HG,0.7771,2
pca_ridge,virchow2,SKCM,LYZ,0.7769,2
pca_ridge,virchow2,SKCM,COL17A1,0.7729,2
pca_ridge,virchow2,SKCM,CAPNS2,0.7704,2
pca_ridge,virchow2,SKCM,SBSN,0.77,2
pca_ridge,virchow2,SKCM,VIM,0.7678,2
pca_ridge,virchow2,SKCM,SLPI,0.7605,2
pca_ridge,virchow2,SKCM,KRT5,0.76,2
pca_ridge,virchow2,SKCM,TYRP1,0.7599,2
pca_ridge,virchow2,SKCM,SERPINB2,0.743,2
pca_ridge,virchow2,SKCM,DSC1,0.7335,2
pca_ridge,virchow2,SKCM,DMKN,0.7219,2
pca_ridge,virchow2,SKCM,GZMK,0.716,2
pca_ridge,virchow2,SKCM,WDFY4,0.712,2
pca_ridge,virchow2,SKCM,AHNAK2,0.6997,2
pca_ridge,virchow2,SKCM,VWF,0.6898,2
pca_ridge,virchow2,SKCM,LCK,0.6877,2
pca_ridge,virchow2,SKCM,CD52,0.6785,2
pca_ridge,virchow2,SKCM,FGFBP1,0.6778,2
pca_ridge,virchow2,SKCM,ACER1,0.6646,2
pca_ridge,virchow2,SKCM,DEFB1,0.6607,2
pca_ridge,virchow2,SKCM,CRABP2,0.64,2
pca_ridge,virchow2,SKCM,KRT2,0.6373,2
pca_ridge,virchow2,SKCM,LAMB3,0.6266,2
pca_ridge,virchow2,SKCM,ITM2A,0.6133,2
pca_ridge,virchow2,SKCM,IDO1,0.5697,2
pca_ridge,virchow2,SKCM,CCL19,0.5603,2
pca_ridge,virchow2,SKCM,POSTN,0.5402,2
pca_ridge,virchow2,SKCM,MMRN1,0.4143,2
pca_ridge,virchow2,SKCM,IL1B,0.3491,2
pca_ridge,virchow2,SKCM,MGP,0.3422,2
pca_ridge,virchow2,SKCM,CD1B,0.2918,2
pca_ridge,virchow2,SKCM,TFF3,0.2729,2
pca_ridge,virchow2,SKCM,MYH11,0.2471,2
pca_ridge,virchow2,SKCM,HAPLN1,0.2317,2
pca_ridge,virchow2,SKCM,SELE,0.2162,2
pca_ridge,virchow2,SKCM,CCL22,0.1933,2
pca_ridge,virchow2,SKCM,HBD,0.1267,2
ridge_nopca,resnet50,CCRCC,CPE,0.4136,6
ridge_nopca,resnet50,CCRCC,CKB,0.3653,6
ridge_nopca,resnet50,CCRCC,CD109,0.3593,6
ridge_nopca,resnet50,CCRCC,TMEM91,0.35,6
ridge_nopca,resnet50,CCRCC,LY6E,0.3399,6
ridge_nopca,resnet50,CCRCC,DERL1,0.289,6
ridge_nopca,resnet50,CCRCC,NOL3,0.2833,6
ridge_nopca,resnet50,CCRCC,KRTCAP2,0.2826,6
ridge_nopca,resnet50,CCRCC,HNRNPK,0.2726,6
ridge_nopca,resnet50,CCRCC,VMP1,0.2719,6
ridge_nopca,resnet50,CCRCC,PXN,0.2714,6
ridge_nopca,resnet50,CCRCC,BTF3,0.2682,6
ridge_nopca,resnet50,CCRCC,FLNB,0.2673,6
ridge_nopca,resnet50,CCRCC,YWHAE,0.2611,6
ridge_nopca,resnet50,CCRCC,CHST15,0.2555,6
ridge_nopca,resnet50,CCRCC,CIB1,0.2507,6
ridge_nopca,resnet50,CCRCC,SLC39A14,0.2494,6
ridge_nopca,resnet50,CCRCC,STK39,0.2487,6
ridge_nopca,resnet50,CCRCC,SEMA4B,0.2441,6
ridge_nopca,resnet50,CCRCC,SCARB1,0.2422,6
ridge_nopca,resnet50,CCRCC,SLC15A4,0.2404,6
ridge_nopca,resnet50,CCRCC,H3F3A,0.2336,6
ridge_nopca,resnet50,CCRCC,PARP10,0.2274,6
ridge_nopca,resnet50,CCRCC,GADD45B,0.2181,6
ridge_nopca,resnet50,CCRCC,LRRC41,0.2064,6
ridge_nopca,resnet50,CCRCC,RXRA,0.1993,6
ridge_nopca,resnet50,CCRCC,AKAP8,0.1976,6
ridge_nopca,resnet50,CCRCC,BLVRB,0.1953,6
ridge_nopca,resnet50,CCRCC,EGFL7,0.192,6
ridge_nopca,resnet50,CCRCC,HMOX1,0.1899,6
ridge_nopca,resnet50,CCRCC,NAMPT,0.184,6
ridge_nopca,resnet50,CCRCC,TRBC1,0.1779,6
ridge_nopca,resnet50,CCRCC,IFI6,0.1653,6
ridge_nopca,resnet50,CCRCC,NOTCH3,0.1649,6
ridge_nopca,resnet50,CCRCC,LAPTM4B,0.1627,6
ridge_nopca,resnet50,CCRCC,PTGS1,0.1582,6
ridge_nopca,resnet50,CCRCC,TP53INP1,0.1526,6
ridge_nopca,resnet50,CCRCC,NT5DC2,0.1525,6
ridge_nopca,resnet50,CCRCC,TM2D3,0.1446,6
ridge_nopca,resnet50,CCRCC,IRF7,0.1437,6
ridge_nopca,resnet50,CCRCC,CPD,0.1434,6
ridge_nopca,resnet50,CCRCC,IFI27,0.1431,6
ridge_nopca,resnet50,CCRCC,TFRC,0.142,6
ridge_nopca,resnet50,CCRCC,ISG15,0.1362,6
ridge_nopca,resnet50,CCRCC,HTRA1,0.131,6
ridge_nopca,resnet50,CCRCC,DNAJB12,0.1059,6
ridge_nopca,resnet50,CCRCC,GPNMB,0.0867,6
ridge_nopca,resnet50,CCRCC,HSPA1A,0.0687,6
ridge_nopca,resnet50,CCRCC,CD14,0.0537,6
ridge_nopca,resnet50,CCRCC,S100A9,0.0091,6
ridge_nopca,resnet50,COAD,TYMS,0.6864,2
ridge_nopca,resnet50,COAD,CEACAM6,0.5087,2
ridge_nopca,resnet50,COAD,CCR7,0.4632,2
ridge_nopca,resnet50,COAD,MS4A1,0.4587,2
ridge_nopca,resnet50,COAD,SPIB,0.4056,2
ridge_nopca,resnet50,COAD,BANK1,0.4015,2
ridge_nopca,resnet50,COAD,FCRL1,0.3909,2
ridge_nopca,resnet50,COAD,CCL20,0.3901,2
ridge_nopca,resnet50,COAD,CXCL13,0.3764,2
ridge_nopca,resnet50,COAD,TCL1A,0.3506,2
ridge_nopca,resnet50,COAD,CHGB,0.3493,2
ridge_nopca,resnet50,COAD,CHI3L2,0.3448,2
ridge_nopca,resnet50,COAD,RETNLB,0.3227,2
ridge_nopca,resnet50,COAD,DMBT1,0.2999,2
ridge_nopca,resnet50,COAD,SLC26A3,0.2943,2
ridge_nopca,resnet50,COAD,CXCL10,0.2852,2
ridge_nopca,resnet50,COAD,CD177,0.2274,2
ridge_nopca,resnet50,COAD,IL1B,0.2238,2
ridge_nopca,resnet50,COAD,LCN2,0.2224,2
ridge_nopca,resnet50,COAD,ITLN1,0.2147,2
ridge_nopca,resnet50,COAD,INSL5,0.2147,2
ridge_nopca,resnet50,COAD,CLCA1,0.2135,2
ridge_nopca,resnet50,COAD,TMIGD1,0.2062,2
ridge_nopca,resnet50,COAD,PI3,0.1857,2
ridge_nopca,resnet50,COAD,UGT2B17,0.1795,2
ridge_nopca,resnet50,COAD,CHGA,0.1704,2
ridge_nopca,resnet50,COAD,DUOX2,0.1671,2
ridge_nopca,resnet50,COAD,AQP8,0.1661,2
ridge_nopca,resnet50,COAD,CTSE,0.1578,2
ridge_nopca,resnet50,COAD,CALB2,0.151,2
ridge_nopca,resnet50,COAD,SCGN,0.1507,2
