encoder,task,label_set,design,arm,fold,slide,n_genes,n_test,coverage,width_mean,sum_miss_above,sum_miss_below,abs_b_over_sy,b_over_sy_signed,log_w_ratio,w_star_over_w_hat,w_hat,calibration_unit,miss_asymmetry,shortfall,group,uses_test_labels,scope,n,r2,intercept,coef_level,t_level,p_level,share_level,coef_scale,t_scale,p_scale,share_scale,n_tasks,n_folds,mean_shortfall,mean_abs_b_over_sy,mean_miss_asymmetry,mean_w_star_over_w_hat,superseded_label_set
uni_v2,CCRCC,shipped,donor,a1,INT8,INT8,50.0,1949.0,0.7374653668547974,1.9978061994019216,35.99538224730631,3.3848127244740893,0.6629586131400081,0.4190643010308482,0.23824510521824446,1.2863071271997493,0.9989030997009608,donor,0.8280956848030019,0.16253463314520267,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,a1,INT9,INT9,50.0,1696.0,0.9248702830188679,2.2783757082445075,6.032429245283018,5.2370283018867925,0.4149601054670553,-0.09199975899087966,-0.16589030925573886,0.8451456673491108,1.1391878541222538,donor,0.07058023334902941,-0.024870283018867845,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,0,INT13,50.0,4359.0,0.9381815401085876,2.4505752089687785,8.27506308786419,0.9977058958476716,0.42153935683291843,0.1257013138598838,-0.23743474991392105,0.8047642527733454,1.2252876044843892,patient,0.7848095002474023,-0.03818154010858754,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,0,INT14,50.0,4562.0,0.9775098640946953,2.450575208968778,3.1633055677334503,0.2102148180622534,0.293934332546443,0.03761952297455255,-0.45612215412242874,0.6344934865690803,1.225287604484389,patient,0.8753736192332683,-0.07750986409469529,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,0,INT15,50.0,4940.0,0.9531929824561403,2.4505752089687785,4.6334008097165995,2.387651821862348,0.45426632029759806,-0.01763728698834423,-0.3460424784917345,0.7203951209536031,1.2252876044843892,patient,0.3198593011186715,-0.053192982456140236,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,0,INT24,50.0,4510.0,0.9465853658536586,2.450575208968778,7.3543237250554325,0.6578713968957872,0.3205039235558151,0.004199178685162991,-0.33564295381921133,0.7404554517229158,1.225287604484389,patient,0.8357824823578248,-0.04658536585365858,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,1,INT10,50.0,1983.0,0.7985644646159019,1.9768513756447563,27.726172465960666,2.4891578416540594,0.41215814946555207,0.32590281899482076,0.1827155248886987,1.210202028332174,0.9884256878223782,patient,0.8352387469332577,0.10143553538409811,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,1,INT11,50.0,1439.0,0.7507621033124856,1.9768513756447517,8.485059068797776,28.900625434329395,0.6898376443021453,-0.2755953293518692,0.23659185423296203,1.2607001639079898,0.9884256878223758,patient,-0.546079779917469,0.14923789668751442,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,1,INT12,50.0,1451.0,0.7766505858028946,1.9768513756447517,5.055823569951757,28.44658855961406,0.8027694900960466,-0.3414082863192818,0.1515242400986871,1.1577480541794145,0.9884256878223758,patient,-0.6981815189665103,0.12334941419710543,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,1,INT9,50.0,1696.0,0.8343671383647799,1.9768513756447537,9.237617924528301,15.607311320754716,0.5421782733342044,-0.13499681883529385,0.054980765111391,1.054791967151305,0.9884256878223768,patient,-0.2563780050786719,0.06563286163522009,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,2,INT23,50.0,4755.0,0.8473803014370838,2.3046196859234804,21.70178759200841,1.191167192429022,0.6492768252756143,0.24829295245503288,-0.06452092970489495,0.9218123927452073,1.1523098429617402,patient,0.895935915337694,0.05261969856291626,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,2,INT6,50.0,1678.0,0.866507747318236,2.304619685923473,6.370679380214542,13.65315852205006,0.49948574801991413,-0.08803552016056307,-0.054331907369564274,0.9146184875103515,1.1523098429617364,patient,-0.3636904761904761,0.033492252681764034,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,2,INT7,50.0,2374.0,0.8656192080876159,2.3046196859234653,16.218618365627634,3.9385004212299917,0.6237889065827437,0.22816451655907372,-0.08084268136552103,0.9218748960387259,1.1523098429617327,patient,0.6092199026184356,0.03438079191238408,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,2,INT8,50.0,1949.0,0.753689071318625,2.3046196859234698,33.5064135454079,3.440225756798358,0.8436658256698704,0.5396375650955815,0.19908824093628993,1.2018319904950254,1.1523098429617349,patient,0.8137732783402075,0.14631092868137507,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,3,INT2,50.0,2580.0,0.8452403100775193,1.9021237117674814,5.339147286821706,17.87480620155039,0.7983834341844575,-0.29176656049862776,-0.016295453698538017,1.0286867841089407,0.9510618558837407,patient,-0.5400053429506444,0.0547596899224807,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,3,INT3,50.0,2007.0,0.8610430161102807,1.9021237117674736,4.149975087194818,16.69357249626308,0.771520393118202,-0.3031766472604479,-0.06554171503053693,0.9676286796364062,0.9510618558837368,patient,-0.6017976238854493,0.038956983889719354,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,3,INT4,50.0,1349.0,0.8794613293797875,1.9021237117674654,2.3039288361749444,15.77687175685693,0.9758962963143734,-0.36234652339423146,-0.13280117751934717,0.9165577587845358,0.9510618558837327,patient,-0.745151900291091,0.02053867062021253,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,3,INT5,50.0,1186.0,0.2616245081506465,1.902123711767465,110.18718381112984,0.5691399662731872,2.0074543223879084,1.5365140858824853,0.8891011178457581,2.474173797668732,0.9510618558837325,patient,0.9897226641899557,0.6383754918493536,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,4,INT1,50.0,1084.0,0.8633394833948339,2.1769406566496072,2.9963099630996313,17.502767527675278,1.0708280913926238,-0.3161225674221205,-0.14921863614942865,0.8943388749415117,1.0884703283248036,patient,-0.7076639215156835,0.036660516605166116,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,4,INT20,50.0,4860.0,0.9627599451303155,2.1769406566495992,1.3421810699588477,4.243827160493828,0.7386885334810148,-0.2697158142174258,-0.41390408387061056,0.6743075370271928,1.0884703283247996,patient,-0.5194489465153971,-0.06275994513031546,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,4,INT21,50.0,4975.0,0.9159852596314909,2.176940656649598,11.321206030150753,1.2810050251256282,0.30994852700666453,0.11021038854238582,-0.17585715411768613,0.846654392908572,1.088470328324799,patient,0.7967015439581472,-0.01598525963149089,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,4,INT22,50.0,3829.0,0.919824149038043,2.1769406566496126,7.068947505876208,4.957430138417341,0.5302230918478696,-0.08979611494503344,-0.1692681344211262,0.8520767432245927,1.0884703283248063,patient,0.17557384525179703,-0.01982414903804297,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,5,INT16,50.0,3206.0,0.9447244749428155,2.3687442218687704,7.713349968808484,0.5779787897691828,0.36190207386900036,0.14001141635156789,-0.33281977016085307,0.7388781508115686,1.1843721109343852,patient,0.8605823489579415,-0.044724474942815506,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,5,INT17,50.0,3585.0,0.9749121338912133,2.368744221868768,3.067503486750349,0.695676429567643,0.37327959229309204,-0.05254998288878462,-0.4810241964198272,0.6212036442191805,1.184372110934384,patient,0.6302720332073234,-0.07491213389121332,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,5,INT18,50.0,4915.0,0.8935340793489318,2.368744221868757,10.878331637843337,5.091556459816887,0.5413987541109506,0.08486293029027059,-0.11898489621081339,0.9076618722188566,1.1843721109343786,patient,0.36235539927635935,0.006465920651068213,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,patient,a1,5,INT19,50.0,4948.0,0.9860819186203179,2.3687442218687575,1.3326596604688763,0.7550525464834277,0.34986324351168646,-0.1175402290458862,-0.550721995540467,0.574601114146791,1.1843721109343788,patient,0.27666989351403676,-0.08608191862031789,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,a1,COAD_Oliveira_P1,TENX149,50.0,3620.0,0.8889613259668508,3.3909763988555053,4.04696132596685,12.608839779005525,0.4246390816296964,-0.30429936722354267,-0.05526681674371633,0.9331458940215479,1.6954881994277526,donor,-0.5140478322884532,0.011038674033149176,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,a1,COAD_Oliveira_P2,TENX148,50.0,3535.0,0.849054219707685,3.1592657773664183,18.214992927864216,4.4268741159830265,0.39192488632227407,0.30909877688962323,0.048182790345030785,1.0995265066722038,1.5796328886832092,donor,0.6089656292557379,0.050945780292315,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,a1,COAD_Oliveira_P5,TENX147,50.0,3417.0,0.8778792312945078,3.431107616771326,13.77875329236172,4.539362013462101,0.25246038336461124,0.2083347996494742,0.005183338074885476,0.9595644622317469,1.715553808385663,donor,0.5043854744140718,0.022120768705492178,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,a1,COAD_donor_TENX111,TENX111,50.0,5079.0,0.8724748966331954,3.1087692463325665,8.480606418586335,10.648159086434337,0.7693809704180549,-0.23785810274221647,-0.05732451793980352,1.0061014679785953,1.5543846231662832,donor,-0.11331377695435128,0.027525103366804582,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,patient,a1,1,TENX111,50.0,5079.0,0.8683559755857452,3.145101931904746,8.313841307343965,11.432762354794251,0.8460656227161297,-0.2983553420985783,-0.03028665745878917,1.021085623021077,1.572550965952373,slide,-0.15794721466104317,0.031644024414254845,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,audited,donor,a1,IDC_JanesickSample1,TENX95,50.0,7760.0,0.8833298969072164,4.826934912331668,4.25090206185567,1.582603092783505,0.6849872399997494,0.4801047575365188,-0.2219399248220547,0.8427591280658321,2.4134674561658342,donor,0.4574092073871167,0.016670103092783606,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,donor,a1,IDC_JanesickSample1,TENX99,50.0,20761.0,0.8955300804392852,4.826934912331897,1.8020326573864458,3.4214633206492944,1.0555999159910203,-0.35444385953671786,-0.27414877870864285,0.7846211637365398,2.4134674561659484,donor,-0.31002812485591774,0.004469919560714852,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,donor,a1,NCBI783,NCBI783,50.0,3005.0,0.861018302828619,4.454140013739391,2.908153078202995,4.040931780366057,0.5041489872016115,-0.2768689840366221,0.03924572216873159,0.9963222110052078,2.2270700068696954,donor,-0.163011205823197,0.038981697171381,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,donor,a1,NCBI785,NCBI785,50.0,4010.0,0.7320249376558604,3.7396244137032966,11.277057356608479,2.1216957605985036,0.9835439821898594,0.486233475571517,0.19514067550807584,1.2030102558010536,1.8698122068516483,donor,0.6832995216735841,0.16797506234413961,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,patient,a1,0,TENX99,50.0,20761.0,0.8404916269286965,3.7960559731131216,5.400606907181735,18.5256490535138,0.9988594799465503,-0.47898623612369506,-0.057803690682915417,0.9760994712299599,1.8980279865565608,patient,-0.5485623061081103,0.05950837307130352,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,patient,a1,1,TENX95,50.0,7760.0,0.8552405498281788,4.074753481354065,18.227190721649485,3.486726804123711,0.6113782402656459,0.5717237325460803,-0.12524476861130704,0.9387823113951957,2.0373767406770327,patient,0.6788486646884273,0.04475945017182126,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,patient,a1,2,NCBI785,50.0,4010.0,0.7103624272651704,3.72862725295409,38.01870324189526,5.426932668329177,0.9961804610203804,0.6688538542665637,0.2499060678002629,1.235506271744815,1.864313626477045,patient,0.750173634031122,0.18963757273482962,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,patient,a1,3,NCBI783,50.0,3005.0,0.8755141430948419,4.0301044520141724,8.888851913477538,9.784026622296173,0.43698497005035997,-0.09682748244499001,-0.03703566669670458,0.9297941359262296,2.0150522260070862,patient,-0.047939834616481276,0.024485856905158143,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,slide_out,a1,NCBI783,NCBI783,50.0,3005.0,0.8995851358846367,4.2406038745704135,8.732445923460899,6.329783693843594,0.4149493331651109,0.06810288659143489,-0.12378478560189839,0.8709408001025833,2.1203019372852068,slide,0.15951570854138133,0.00041486411536328927,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,slide_out,a1,NCBI785,NCBI785,50.0,4010.0,0.728525353283458,3.5988108530853236,34.08802992518703,6.633167082294264,0.8985667082628983,0.5116742538148613,0.22818179736064143,1.176510166203957,1.799405426542662,slide,0.6742155157631727,0.171474646716542,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,slide_out,a1,TENX95,TENX95,50.0,7760.0,0.872852233676976,4.360825914225842,16.683118556701032,2.3890463917525775,0.6054716444532483,0.5335139267453186,-0.2022697202435687,0.8670478548741322,2.180412957112921,slide,0.7494729729729729,0.02714776632302407,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,slide_out,a1,TENX99,TENX99,50.0,20761.0,0.856889038742514,3.9182295551690305,5.111458985597996,16.355185203024902,0.9994276713746791,-0.4795591410884359,-0.11620629542253551,0.9284064247942055,1.9591147775845146,slide,-0.523776614482946,0.043110961257486036,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,shipped,donor,a1,IDC_shipped_patient_1,TENX99,50.0,20761.0,0.8555066390507843,3.8979032204763415,5.204229083377487,16.469775059004863,0.9974735258344913,-0.47148493092688226,-0.11196880018370943,0.9309477330206357,1.9489516102381712,donor,-0.5197722535079804,0.04449336094921574,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,shipped,donor,a1,IDC_shipped_patient_2,TENX95,50.0,7760.0,0.8726176975945017,4.323461471000386,16.81520618556701,2.292139175257732,0.6090295282872629,0.5922323941284308,-0.2049715061778087,0.8739286173594396,2.161730735500193,donor,0.7600776945229408,0.027382302405498327,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,shipped,donor,a1,NCBI783,NCBI783,50.0,3005.0,0.8790770937326677,4.021283437853099,10.217970049916806,7.920465890183028,0.39759923295766747,0.024198519680572992,-0.03736102757181412,0.9282188111307008,2.0106417189265495,donor,0.126664954316956,0.020922906267332286,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,shipped,donor,a1,NCBI785,NCBI785,50.0,4010.0,0.7184305901911887,3.60608604485157,36.091022443890274,6.144389027431421,0.9255359105356972,0.5525336214245041,0.24305283345790865,1.194028148950093,1.803043022425785,donor,0.7090408823598875,0.1815694098088113,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,shipped,patient,a1,0,TENX99,50.0,20761.0,0.8374169516561502,3.695213391374777,5.794903906362892,18.592553345214586,0.9801659511878275,-0.46119250780155224,-0.05335080665524089,0.9833937574831201,1.8476066956873884,patient,-0.5247635826413961,0.06258304834384987,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,shipped,patient,a1,1,TENX95,50.0,7760.0,0.8547878006872852,4.058786637164156,18.930927835051545,2.85090206185567,0.6124470574076851,0.6065057042002869,-0.12664401831923017,0.9398415187968373,2.029393318582078,patient,0.7382311701680796,0.04521219931271481,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,shipped,patient,a1,2,NCBI785,50.0,4010.0,0.7195594347464671,3.699139348312658,36.3713216957606,5.694763092269326,0.9785761464935837,0.6146620679026853,0.23726720005200708,1.2207570428691135,1.849569674156329,patient,0.7292468209977176,0.18044056525353291,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,shipped,patient,a1,3,NCBI783,50.0,3005.0,0.8683771491957848,3.9729863740558153,8.750748752079867,10.992678868552412,0.44675076537986247,-0.11561733692659004,-0.022275971977420792,0.9369054629818309,1.9864931870279077,patient,-0.11355323703416541,0.03162285080421523,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,donor,a1,Patient_3,NCBI684,50.0,4992.0,0.9242908653846155,2.52769070740346,10.380208333333334,0.9761618589743589,0.44387688874286385,-0.0013221178195949135,-0.33456741231988063,0.7059015680843053,1.26384535370173,donor,0.8280855867774426,-0.024290865384615445,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,donor,a1,Patient_6,NCBI683,50.0,4992.0,0.8292334401709401,2.6307098669850775,11.860576923076923,13.754407051282051,0.882536418241282,-0.04777035672699944,-0.3116467825394776,0.7454426524797406,1.3153549334925387,donor,-0.07393446469070147,0.07076655982905988,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,donor,a1,Patient_7,NCBI682,50.0,4988.0,0.6183801122694467,1.7462504567448325,53.37690457097033,3.8660785886126705,0.8677848203027044,0.4672180017970457,0.530545506446987,1.6930193224538594,0.8731252283724162,donor,0.8649239304026224,0.28161988773055335,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,donor,a1,Patient_8,NCBI681,50.0,4992.0,0.891414262820513,2.700519421189721,11.340544871794872,4.947315705128205,0.8896839389907027,-0.20330590633473622,-0.2050906015828903,0.798108284905881,1.3502597105948606,donor,0.39251497374214417,0.008585737179487074,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,patient,a1,0,NCBI684,50.0,4992.0,0.9173557692307692,2.366720623629548,11.429887820512821,0.9667467948717948,0.5030793981034608,-0.040154652415112735,-0.21944074064641333,0.7913984894942606,1.183360311814774,patient,0.8440307672419364,-0.017355769230769202,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,patient,a1,1,NCBI683,50.0,4992.0,0.7731356837606838,2.3956886595888602,11.997195512820513,22.032451923076923,1.2395276702772877,-0.22548723671555412,-0.08888843339192613,0.9347709909298747,1.1978443297944301,patient,-0.2948974546139537,0.12686431623931627,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,patient,a1,2,NCBI682,50.0,4988.0,0.6349492114407912,1.7951373541050126,51.91018444266239,2.8474338412189253,0.8715094908588689,0.4550183220054534,0.4838871706179994,1.6414580473029454,0.8975686770525063,patient,0.895998623371203,0.2650507885592088,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,patient,a1,3,NCBI681,50.0,4992.0,0.8931089743589744,2.5664087368803163,11.718149038461538,4.3155048076923075,1.0477644257963847,-0.29946698938725375,-0.08750279548664237,0.8937959773074219,1.2832043684401582,patient,0.4616941529235382,0.0068910256410256165,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PAAD,shipped,donor,a1,TENX116,TENX116,50.0,2010.0,0.9025273631840796,2.9412063397014445,2.97363184079602,1.9000000000000001,0.2351808030494876,0.1512444131378226,-0.08134133920918642,0.9103341483747562,1.4706031698507223,donor,0.2202939975500204,-0.002527363184079534,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
