task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,superseded_label_set
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,predicted_value_decile,3,660499,623673,0.944245184322762,2.5395026206970215,0.3957952558994293,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,predicted_value_decile,4,615119,584504,0.950229142653698,2.5345606803894043,0.49532845616340637,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,predicted_value_decile,5,550057,524456,0.9534575507629209,2.5494697093963623,0.6025650501251221,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,predicted_value_decile,6,461815,441550,0.9561187921570325,2.6069536209106445,0.7294409275054932,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,predicted_value_decile,7,371332,354573,0.9548678810336841,2.7080237865448,0.8837185502052307,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,predicted_value_decile,8,315818,298608,0.9455065892381055,2.8329017162323,1.0899356603622437,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,predicted_value_decile,9,337975,279341,0.826513795399068,2.867652177810669,1.4926190376281738,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,neoplastic_fraction_tertile,1,2621850,2179272,0.83119629269409,1.9690715074539185,0.7199679613113403,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,neoplastic_fraction_tertile,2,1238550,942757,0.7611779903919906,1.9690715074539185,0.8429931998252869,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,neoplastic_fraction_tertile,1,3623850,3454694,0.9533214675000345,2.609455108642578,0.44703567028045654,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,neoplastic_fraction_tertile,2,1885500,1645214,0.8725611243701936,2.6094553470611572,0.5329242944717407,False
READ,shipped,resnet50,patient,abs,0,predicted_value_decile,0,23532,21563,0.9163267040625531,2.1953811645507812,-0.17094586789608002,False
READ,shipped,resnet50,patient,abs,0,predicted_value_decile,1,24643,23306,0.9457452420565677,2.1301310062408447,0.042198680341243744,False
READ,shipped,resnet50,patient,abs,0,predicted_value_decile,2,24471,23181,0.9472845408851294,2.0941808223724365,0.16061879694461823,False
READ,shipped,resnet50,patient,abs,0,predicted_value_decile,3,24146,23029,0.9537397498550485,2.0657222270965576,0.26387515664100647,False
READ,shipped,resnet50,patient,abs,0,predicted_value_decile,4,23898,22039,0.9222110636873379,2.055708408355713,0.35866600275039673,False
READ,shipped,resnet50,patient,abs,0,predicted_value_decile,5,24163,20444,0.8460869925092083,2.059234142303467,0.4499192237854004,False
READ,shipped,resnet50,patient,abs,0,predicted_value_decile,6,24182,20562,0.850301877429493,2.0768280029296875,0.5419840216636658,False
READ,shipped,resnet50,patient,abs,0,predicted_value_decile,7,23507,20022,0.8517462883396435,2.109581708908081,0.6290836334228516,False
READ,shipped,resnet50,patient,abs,0,predicted_value_decile,8,19684,16610,0.8438325543588702,2.1876513957977295,0.6702871918678284,False
READ,shipped,resnet50,patient,abs,0,predicted_value_decile,9,17174,14467,0.8423780132758821,2.2778358459472656,0.7888416647911072,False
READ,shipped,resnet50,patient,abs,1,predicted_value_decile,0,18517,13882,0.749689474536912,1.3477169275283813,-0.08555392920970917,False
READ,shipped,resnet50,patient,abs,1,predicted_value_decile,1,17408,13365,0.7677504595588235,1.3048526048660278,0.0957157239317894,False
READ,shipped,resnet50,patient,abs,1,predicted_value_decile,2,17529,13468,0.7683267727765417,1.2986226081848145,0.17326687276363373,False
READ,shipped,resnet50,patient,abs,1,predicted_value_decile,3,17904,13867,0.7745196604110813,1.2995705604553223,0.23296807706356049,False
READ,shipped,resnet50,patient,abs,1,predicted_value_decile,4,18102,13653,0.7542260523699039,1.305856466293335,0.29291239380836487,False
READ,shipped,resnet50,patient,abs,1,predicted_value_decile,5,17887,13329,0.745178062279868,1.3177481889724731,0.3609177768230438,False
READ,shipped,resnet50,patient,abs,1,predicted_value_decile,6,17868,12623,0.706458473248265,1.3382340669631958,0.4484981894493103,False
READ,shipped,resnet50,patient,abs,1,predicted_value_decile,7,18493,12058,0.6520304980262802,1.3792095184326172,0.5939961075782776,False
READ,shipped,resnet50,patient,abs,1,predicted_value_decile,8,22366,10813,0.48345703299651255,1.4372388124465942,0.8856531381607056,False
READ,shipped,resnet50,patient,abs,1,predicted_value_decile,9,24876,8629,0.3468805274159833,1.4717204570770264,1.3415037393569946,False
READ,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,0,87900,75469,0.8585779294653014,2.119257926940918,0.45353659987449646,False
READ,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,1,56200,50598,0.9003202846975089,2.119258165359497,0.31370213627815247,False
READ,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,2,85150,79035,0.9281855549031122,2.119258403778076,0.2804836630821228,False
READ,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,0,51900,34462,0.6640077071290944,1.3568153381347656,0.4530605971813202,False
READ,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,1,83550,53252,0.6373668461998803,1.3568153381347656,0.5098438262939453,False
READ,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,2,54700,37454,0.6847166361974406,1.3568153381347656,0.4513014256954193,False
READ,shipped,resnet50,donor,abs,READ_specimen1,predicted_value_decile,0,23598,21644,0.9171963725739469,2.2042529582977295,-0.16967689990997314,False
READ,shipped,resnet50,donor,abs,READ_specimen1,predicted_value_decile,1,24544,23228,0.9463820078226858,2.1313636302948,0.042114272713661194,False
READ,shipped,resnet50,donor,abs,READ_specimen1,predicted_value_decile,2,24412,23143,0.9480173685072915,2.0929009914398193,0.16142117977142334,False
READ,shipped,resnet50,donor,abs,READ_specimen1,predicted_value_decile,3,24099,23009,0.9547699074650401,2.063814640045166,0.26565831899642944,False
READ,shipped,resnet50,donor,abs,READ_specimen1,predicted_value_decile,4,23861,21951,0.9199530614810779,2.052720785140991,0.35942134261131287,False
READ,shipped,resnet50,donor,abs,READ_specimen1,predicted_value_decile,5,24022,20383,0.8485138622928982,2.05730938911438,0.44654688239097595,False
READ,shipped,resnet50,donor,abs,READ_specimen1,predicted_value_decile,6,23904,20316,0.8498995983935743,2.073838710784912,0.540817379951477,False
READ,shipped,resnet50,donor,abs,READ_specimen1,predicted_value_decile,7,23156,19747,0.8527811366384522,2.1084980964660645,0.6253414750099182,False
READ,shipped,resnet50,donor,abs,READ_specimen1,predicted_value_decile,8,19935,16848,0.8451467268623025,2.1849749088287354,0.6662442684173584,False
READ,shipped,resnet50,donor,abs,READ_specimen1,predicted_value_decile,9,17869,14954,0.8368683194358946,2.2746853828430176,0.7853009104728699,False
READ,shipped,resnet50,donor,abs,READ_specimen7,predicted_value_decile,0,18452,13994,0.7584001734229352,1.3480770587921143,-0.08424288779497147,False
READ,shipped,resnet50,donor,abs,READ_specimen7,predicted_value_decile,1,17506,13469,0.7693933508511368,1.3096808195114136,0.09861260652542114,False
READ,shipped,resnet50,donor,abs,READ_specimen7,predicted_value_decile,2,17588,13575,0.7718330680009097,1.2998933792114258,0.17506973445415497,False
READ,shipped,resnet50,donor,abs,READ_specimen7,predicted_value_decile,3,17951,13926,0.7757785081611053,1.2971739768981934,0.231112539768219,False
READ,shipped,resnet50,donor,abs,READ_specimen7,predicted_value_decile,4,18139,13770,0.7591377694470478,1.3040645122528076,0.29158875346183777,False
READ,shipped,resnet50,donor,abs,READ_specimen7,predicted_value_decile,5,18028,13416,0.7441757266474374,1.3217048645019531,0.36355459690093994,False
READ,shipped,resnet50,donor,abs,READ_specimen7,predicted_value_decile,6,18146,12938,0.7129945993607406,1.3395875692367554,0.44591662287712097,False
READ,shipped,resnet50,donor,abs,READ_specimen7,predicted_value_decile,7,18844,12204,0.6476331988962004,1.380321979522705,0.5889918208122253,False
READ,shipped,resnet50,donor,abs,READ_specimen7,predicted_value_decile,8,22115,10693,0.4835179742256387,1.4351657629013062,0.8756134510040283,False
READ,shipped,resnet50,donor,abs,READ_specimen7,predicted_value_decile,9,24181,8365,0.3459327571233613,1.4750877618789673,1.3311800956726074,False
READ,shipped,resnet50,donor,abs,READ_specimen1,neoplastic_fraction_tertile,0,87900,75469,0.8585779294653014,2.119257926940918,0.45353659987449646,False
READ,shipped,resnet50,donor,abs,READ_specimen1,neoplastic_fraction_tertile,1,56200,50598,0.9003202846975089,2.119258165359497,0.31370213627815247,False
READ,shipped,resnet50,donor,abs,READ_specimen1,neoplastic_fraction_tertile,2,85150,79035,0.9281855549031122,2.119258403778076,0.2804836630821228,False
READ,shipped,resnet50,donor,abs,READ_specimen7,neoplastic_fraction_tertile,0,51900,34424,0.6632755298651253,1.357208251953125,0.4500092566013336,False
READ,shipped,resnet50,donor,abs,READ_specimen7,neoplastic_fraction_tertile,1,83550,53647,0.6420945541591861,1.357208490371704,0.5026776790618896,False
READ,shipped,resnet50,donor,abs,READ_specimen7,neoplastic_fraction_tertile,2,54700,37755,0.6902193784277879,1.3572083711624146,0.442514568567276,False
SKCM,shipped,resnet50,patient,abs,0,predicted_value_decile,0,27648,22435,0.8114510995370371,3.155442476272583,-0.5721020102500916,False
SKCM,shipped,resnet50,patient,abs,0,predicted_value_decile,1,25054,22953,0.9161411351480802,3.1798932552337646,0.23445695638656616,False
SKCM,shipped,resnet50,patient,abs,0,predicted_value_decile,2,24765,22724,0.9175853018372704,3.1630051136016846,0.676779568195343,False
SKCM,shipped,resnet50,patient,abs,0,predicted_value_decile,3,23725,21225,0.8946259220231823,3.1421473026275635,1.044955849647522,False
SKCM,shipped,resnet50,patient,abs,0,predicted_value_decile,4,20946,16976,0.8104650052515994,3.064805507659912,1.4241209030151367,False
SKCM,shipped,resnet50,patient,abs,0,predicted_value_decile,5,15622,10252,0.6562540007681474,2.878002166748047,1.7659193277359009,False
SKCM,shipped,resnet50,patient,abs,0,predicted_value_decile,6,13374,8596,0.6427396440855391,2.7277238368988037,1.981767177581787,False
SKCM,shipped,resnet50,patient,abs,0,predicted_value_decile,7,13585,8927,0.6571218255428781,2.6645450592041016,2.213811159133911,False
SKCM,shipped,resnet50,patient,abs,0,predicted_value_decile,8,14043,8373,0.5962401196325572,2.6583940982818604,2.609530210494995,False
SKCM,shipped,resnet50,patient,abs,0,predicted_value_decile,9,15188,8619,0.567487490123782,2.7415614128112793,3.410195827484131,False
SKCM,shipped,resnet50,patient,abs,1,predicted_value_decile,0,17902,10033,0.560440174282203,2.980922222137451,-0.6001250743865967,False
SKCM,shipped,resnet50,patient,abs,1,predicted_value_decile,1,20446,14940,0.7307052724249242,2.908281087875366,0.0953189879655838,False
SKCM,shipped,resnet50,patient,abs,1,predicted_value_decile,2,20735,16243,0.7833614661200868,2.905470609664917,0.5532983541488647,False
SKCM,shipped,resnet50,patient,abs,1,predicted_value_decile,3,21775,17263,0.7927898966704937,2.905221462249756,0.9801859259605408,False
SKCM,shipped,resnet50,patient,abs,1,predicted_value_decile,4,24554,18630,0.7587358475197524,2.8823766708374023,1.4187875986099243,False
SKCM,shipped,resnet50,patient,abs,1,predicted_value_decile,5,29878,18620,0.623201017471049,2.834615468978882,1.957515001296997,False
SKCM,shipped,resnet50,patient,abs,1,predicted_value_decile,6,32126,15338,0.4774326091016622,2.81219220161438,2.5413084030151367,False
SKCM,shipped,resnet50,patient,abs,1,predicted_value_decile,7,31915,12039,0.3772207425975247,2.805628776550293,3.1509737968444824,False
SKCM,shipped,resnet50,patient,abs,1,predicted_value_decile,8,31457,11154,0.35457926693581715,2.815692186355591,3.794464349746704,False
SKCM,shipped,resnet50,patient,abs,1,predicted_value_decile,9,30362,10278,0.3385152493248139,2.8599703311920166,4.759172439575195,False
SKCM,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,0,115050,90639,0.7878226857887874,2.9935271739959717,0.9842740297317505,False
SKCM,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,1,51900,38486,0.7415414258188825,2.9935271739959717,1.7396982908248901,False
SKCM,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,2,19050,14796,0.7766929133858268,2.993527412414551,1.5622920989990234,False
SKCM,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,0,28800,20242,0.7028472222222222,2.860783338546753,1.28498375415802,False
SKCM,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,1,91650,55025,0.6003818876159301,2.860783576965332,2.336306571960449,False
SKCM,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,2,124950,55733,0.4460424169667867,2.860783576965332,2.429596424102783,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,predicted_value_decile,0,28774,24542,0.852922777507472,3.474005699157715,-0.5545438528060913,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,predicted_value_decile,1,25404,23440,0.9226893402613762,3.4546852111816406,0.23752695322036743,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,predicted_value_decile,2,24106,22100,0.9167842031029619,3.3852767944335938,0.6623515486717224,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,predicted_value_decile,3,22808,20543,0.9006927393896879,3.3071930408477783,1.027202844619751,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,predicted_value_decile,4,20288,16634,0.8198935331230284,3.180076837539673,1.391500473022461,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,predicted_value_decile,5,15764,10671,0.6769221009895966,2.9890503883361816,1.6972311735153198,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,predicted_value_decile,6,13434,8662,0.6447818966800655,2.8156120777130127,1.8532649278640747,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,predicted_value_decile,7,13481,8928,0.6622654105778503,2.738555908203125,2.1144955158233643,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,predicted_value_decile,8,14482,8655,0.5976384477282143,2.6988675594329834,2.5058434009552,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,predicted_value_decile,9,15409,8606,0.5585047699396457,2.7020959854125977,3.3197121620178223,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,0,16776,7720,0.4601812112541726,2.8897085189819336,-0.7650073170661926,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,1,20096,13214,0.6575437898089171,2.8259432315826416,-0.016307855024933815,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,2,21394,15683,0.7330559970085071,2.8462107181549072,0.4760567247867584,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,3,22692,17266,0.7608848933544862,2.8198983669281006,0.912450909614563,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,4,25212,18355,0.7280263366650801,2.749795436859131,1.3478899002075195,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,5,29736,17905,0.6021320957761636,2.693240165710449,1.868772268295288,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,6,32066,14742,0.4597392877190794,2.6519532203674316,2.460515022277832,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,7,32018,11819,0.36913611093759763,2.617460012435913,3.053896427154541,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,8,31019,10086,0.3251555498243012,2.6233253479003906,3.735935926437378,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,9,30141,10799,0.3582827377990113,2.6517834663391113,4.748937606811523,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,neoplastic_fraction_tertile,0,115050,92133,0.8008083441981747,3.154738664627075,0.9451555013656616,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,neoplastic_fraction_tertile,1,51900,38324,0.7384200385356454,3.154738664627075,1.6890170574188232,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,neoplastic_fraction_tertile,2,19050,15058,0.7904461942257218,3.154738664627075,1.4822404384613037,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,neoplastic_fraction_tertile,0,28800,18162,0.630625,2.717620372772217,1.472197413444519,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,neoplastic_fraction_tertile,1,91650,52796,0.5760611020185489,2.717620611190796,2.3019604682922363,False
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,neoplastic_fraction_tertile,2,124950,53607,0.4290276110444178,2.717620611190796,2.2417852878570557,False
