fragment,task,label_set,design,score,stratum,stratum_value,agg_unit,n_cells,coverage_mean,coverage_sd,width_mean,width_median,detail,encoder,fold,n_spot_gene,n_covered,coverage,pred_mean,n_folds
anatomy,COAD,shipped,patient,scaled,gene,GCG,cell_gene,24,0.7108182683587074,0.2322430444888521,1.8437501887480419,1.6289962530136108,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,GUCA2A,cell_gene,24,0.8141740908225378,0.08469087072261226,1.71306777993838,1.6419963240623474,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,GUCA2B,cell_gene,24,0.760422640790542,0.14108557766790125,3.1561385790506997,1.3522769212722778,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,HEPACAM2,cell_gene,24,0.7264085238178571,0.12844304934137252,2.1653760025898614,1.9673466682434082,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,IL1B,cell_gene,24,0.744012334694465,0.14086332331177479,2.825420175989469,2.67866051197052,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,INSL5,cell_gene,24,0.7892599950234095,0.1504177351754941,1.9054282208283742,1.7007032632827759,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,ITLN1,cell_gene,24,0.7001782314230999,0.2032071239997556,2.5313962449630103,1.997210144996643,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,LCN2,cell_gene,24,0.4922774949421485,0.26734653541896386,3.798944368958473,3.202763319015503,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,MMP1,cell_gene,24,0.7890008638302485,0.12224794447887237,4.056323796510696,3.915895462036133,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,MMP3,cell_gene,24,0.698136763026317,0.13363444240617245,3.337317948540052,3.269217014312744,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,MS4A1,cell_gene,24,0.7409877106547356,0.17026945674050128,3.3628927767276764,3.501198649406433,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,MS4A12,cell_gene,24,0.6051754988729954,0.21874429231597595,2.24615341424942,2.019323468208313,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,NXPE4,cell_gene,24,0.548726242656509,0.29861078485950365,3.54624721656243,2.6075011491775513,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,OLFM4,cell_gene,24,0.5853239862869183,0.32948554785990575,4.555321646233399,3.637270927429199,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,OTOP2,cell_gene,24,0.8046175514658293,0.0796312735911018,1.4658262903491657,1.4529812335968018,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,PI3,cell_gene,24,0.5682026694218317,0.24604960211499907,3.2377014805873237,3.0525174736976624,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,PRPH,cell_gene,24,0.8396096850434939,0.11569459692237541,2.3666456987460456,2.2766536474227905,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,RETNLB,cell_gene,24,0.6738655058046182,0.23211284864383838,2.4714589416980743,2.339651346206665,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,SCG2,cell_gene,24,0.549210432295998,0.1567336317366834,2.5802209029595056,2.4116804599761963,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,SCGN,cell_gene,24,0.7867478206753731,0.15347202497364518,2.434801757335663,2.265060782432556,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,SLC26A3,cell_gene,24,0.5569948712363839,0.3719044005670917,3.3250797974566617,2.535024642944336,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,SPIB,cell_gene,24,0.7318590643505255,0.14038716490885625,2.0905632923046746,1.9949736595153809,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,TCL1A,cell_gene,24,0.7407157048583031,0.1172580155901177,1.8598058621088664,1.7234404683113098,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,TMIGD1,cell_gene,24,0.7340564082066218,0.15709374763513378,2.2683130701382956,2.1383556127548218,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,TYMS,cell_gene,24,0.5953452338774999,0.14882688279529113,3.922742267449697,3.6187824010849,,,,,,,,
anatomy,COAD,shipped,patient,scaled,gene,UGT2B17,cell_gene,24,0.6416231673210859,0.3013823416206233,2.61594591041406,2.4632965326309204,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,AQP8,cell_gene,24,0.8932446936766306,0.0027595459632238166,1.7644433428843815,1.755859375,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,AREG,cell_gene,24,0.8992010205984116,0.0021234624599048486,2.4612176020940146,2.3747928142547607,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,BANK1,cell_gene,24,0.8990831871827444,0.003178878471900046,2.2318613529205322,2.205466151237488,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CA1,cell_gene,24,0.8962496171394984,0.0029320993671808787,2.0721708486477532,2.0392658710479736,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CA4,cell_gene,24,0.8917121961712837,0.0033668108209707506,1.9287423541148503,1.8573797941207886,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CALB2,cell_gene,24,0.8962788507342339,0.002017404797482953,1.8383865108092625,1.8327767848968506,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CCL20,cell_gene,24,0.8963912203907967,0.0030272943076005187,2.714686135450999,2.652658700942993,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CCR7,cell_gene,24,0.8985878278811773,0.0025077686176453316,2.2395258148511252,2.2183585166931152,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CD177,cell_gene,24,0.9022717078526815,0.0028022157103470935,2.2123877803484597,2.1679399013519287,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CEACAM6,cell_gene,24,0.9019181653857231,0.004319388848490925,2.4610859056313834,2.3068407773971558,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CEACAM7,cell_gene,24,0.893619678914547,0.003075606050521911,2.1591116040945053,2.0820608139038086,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CHGA,cell_gene,24,0.8906641056140264,0.0024879570030767635,1.720736692349116,1.7151893377304077,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CHGB,cell_gene,24,0.8976091196139654,0.002350650579021371,2.0160644352436066,2.0067319869995117,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CHI3L2,cell_gene,24,0.899780236184597,0.002255495160437098,2.0513951430718103,2.0330151319503784,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CLCA1,cell_gene,24,0.8908305714527766,0.0036997906983516683,2.579977333545685,2.4820492267608643,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CLCA4,cell_gene,24,0.8953804497917494,0.0034870005860741394,2.0638673255840936,2.0169025659561157,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,COL11A1,cell_gene,24,0.9014501149455706,0.002972705098088343,2.6872833569844565,2.545573353767395,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CTSE,cell_gene,24,0.8985427518685659,0.0029710291690057994,1.5783509612083435,1.574825942516327,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CXCL10,cell_gene,24,0.9064922283093134,0.001738008179299038,3.3574829200903573,3.3168325424194336,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,CXCL13,cell_gene,24,0.8995861733953158,0.0031423290841826293,2.704832911491394,2.665540099143982,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,DMBT1,cell_gene,24,0.9003271559874216,0.003392644222128411,3.6859406232833862,3.5909701585769653,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,DUOX2,cell_gene,24,0.8906137347221375,0.0038659155887177834,2.643697609504064,2.5831578969955444,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,FCRL1,cell_gene,24,0.8952864557504654,0.0028917775792469463,1.934049814939499,1.9246621131896973,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,GATA2,cell_gene,24,0.9034391492605209,0.0029515518256300476,2.2551279067993164,2.186259150505066,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,GCG,cell_gene,24,0.8881125251452128,0.0024207915144950913,1.7944296101729076,1.7893994450569153,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,GUCA2A,cell_gene,24,0.8960408171017965,0.003107929986547819,1.4137005458275478,1.374904215335846,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,GUCA2B,cell_gene,24,0.8954712400833765,0.0027779437802680496,1.5083507498105366,1.4829275608062744,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,HEPACAM2,cell_gene,24,0.896755817035834,0.004931875525846487,1.9879548748334248,1.9478119015693665,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,IL1B,cell_gene,24,0.8981901084383329,0.0026962464928639283,2.595132122437159,2.568485975265503,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,INSL5,cell_gene,24,0.8912640263636907,0.004532767177124137,1.7920474807421367,1.7912473678588867,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,ITLN1,cell_gene,24,0.8902157321572304,0.002580418527427506,2.171371186772982,2.1114399433135986,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,LCN2,cell_gene,24,0.8942930698394775,0.002571003829733214,2.7307539184888205,2.594850778579712,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,MMP1,cell_gene,24,0.9009875406821569,0.0032327876175902793,2.78560009598732,2.7571252584457397,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,MMP3,cell_gene,24,0.9030715897679329,0.0035016681599160148,2.478359798590342,2.4450584650039673,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,MS4A1,cell_gene,24,0.9009855737288793,0.003895942367920127,2.6662195920944214,2.618796944618225,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,MS4A12,cell_gene,24,0.8928522939483324,0.0020860153896366347,2.1040322929620743,2.0185409784317017,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,NXPE4,cell_gene,24,0.8955499803026518,0.003305918543211255,2.329169809818268,2.240744113922119,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,OLFM4,cell_gene,24,0.8950551301240921,0.0025142872663625783,3.389740248521169,3.230139970779419,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,OTOP2,cell_gene,24,0.8965152005354563,0.0026149870011863523,1.4819597552220027,1.4802310466766357,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,PI3,cell_gene,24,0.8910059953729311,0.004307592018560047,2.7694100439548492,2.6915417909622192,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,PRPH,cell_gene,24,0.8938542306423187,0.00297738613738481,1.8070159057776134,1.8063839673995972,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,RETNLB,cell_gene,24,0.895388143757979,0.003598445424819397,2.1357054064671197,2.0870267152786255,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,SCG2,cell_gene,24,0.8971224303046862,0.0028552018777575055,1.9697771618763606,1.969305396080017,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,SCGN,cell_gene,24,0.8927635153134664,0.005464801591099962,1.8582117855548859,1.8615840077400208,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,SLC26A3,cell_gene,24,0.8925984601179758,0.0033080987886043444,2.4917415976524353,2.377146005630493,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,SPIB,cell_gene,24,0.9021132811903954,0.0036162387069180756,2.17791939775149,2.1616371870040894,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,TCL1A,cell_gene,24,0.8976006681720415,0.0021642272307125167,1.7957742561896641,1.7909565567970276,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,TMIGD1,cell_gene,24,0.8952622239788374,0.0030414743101122746,1.9145294825236003,1.8864782452583313,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,TYMS,cell_gene,24,0.894640234609445,0.0030926698885701824,2.3548936545848846,2.2694218158721924,,,,,,,,
anatomy,COAD,shipped,random,abs,gene,UGT2B17,cell_gene,24,0.88980749497811,0.002811214164751962,2.0360655585924783,2.000180721282959,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,AQP8,cell_gene,24,0.8976365129152933,0.0026225240682185348,1.854453628261884,1.825010061264038,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,AREG,cell_gene,24,0.9000179146726927,0.0033855805521915533,2.587613493204117,2.4726604223251343,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,BANK1,cell_gene,24,0.9019121726353964,0.0026850630248458187,2.4115103582541146,2.3759450912475586,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CA1,cell_gene,24,0.9016658117373785,0.0033315062093072314,2.2402216593424478,2.1930171251296997,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CA4,cell_gene,24,0.8989876682559649,0.0038895971071235733,2.055486743648847,1.9545148611068726,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CALB2,cell_gene,24,0.8992465784152349,0.0034845032101042672,2.0040623197952905,2.0010923743247986,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CCL20,cell_gene,24,0.8992281779646873,0.002172675099832168,2.8712520003318787,2.7984659671783447,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CCR7,cell_gene,24,0.8994307716687521,0.0032827881894232427,2.396880269050598,2.3733420372009277,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CD177,cell_gene,24,0.9001859550674757,0.004080453482725355,2.322950998942057,2.2734122276306152,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CEACAM6,cell_gene,24,0.899840347468853,0.0032586909355830354,2.592115104198456,2.461875319480896,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CEACAM7,cell_gene,24,0.8979846835136414,0.0024944618449000964,2.303943862517675,2.2222131490707397,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CHGA,cell_gene,24,0.9002325385808945,0.002367566224866564,2.03304531176885,1.9839750528335571,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CHGB,cell_gene,24,0.9004120081663132,0.0028900825467900273,2.1720282832781472,2.1597763299942017,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CHI3L2,cell_gene,24,0.9016689583659172,0.0029281356199970447,2.2007128596305847,2.1761125326156616,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CLCA1,cell_gene,24,0.8991897304852804,0.0035696232886687465,2.869935780763626,2.7845131158828735,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CLCA4,cell_gene,24,0.9008893519639969,0.004901334407167518,2.2524269223213196,2.2114903926849365,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,COL11A1,cell_gene,24,0.9016493856906891,0.003129060300583416,2.8211140632629395,2.704782724380493,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CTSE,cell_gene,24,0.9031724805633227,0.0033805194236676234,1.660914679368337,1.6502604484558105,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CXCL10,cell_gene,24,0.8962904314200083,0.0036500504500285025,3.395300954580307,3.3668580055236816,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,CXCL13,cell_gene,24,0.8968235999345779,0.003241190123849851,2.8651964962482452,2.808076024055481,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,DMBT1,cell_gene,24,0.9026540691653887,0.003421970095834814,3.7859621246655784,3.7343183755874634,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,DUOX2,cell_gene,24,0.8996816302339236,0.0036617950749197885,2.7507500847180686,2.6919572353363037,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,FCRL1,cell_gene,24,0.8983383427063624,0.0029173535214413195,2.0668879250685372,2.047091245651245,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,GATA2,cell_gene,24,0.9024134824673334,0.0033112058848200026,2.369619309902191,2.30267596244812,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,GCG,cell_gene,24,0.9008277356624603,0.0027514351193619075,1.981659635901451,1.974093735218048,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,GUCA2A,cell_gene,24,0.9053052216768265,0.004122952286175697,1.5730894257624943,1.4872854351997375,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,GUCA2B,cell_gene,24,0.9008875588575999,0.003641123850807326,1.5716248552004497,1.5538012385368347,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,HEPACAM2,cell_gene,24,0.899573472638925,0.0033336404140523815,2.133794461687406,2.092232584953308,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,IL1B,cell_gene,24,0.8991142436861992,0.0030907347104365207,2.651446064313253,2.6228212118148804,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,INSL5,cell_gene,24,0.8974285225073496,0.0034631067786289375,1.9442276507616043,1.9402167201042175,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,ITLN1,cell_gene,24,0.8971352701385816,0.0035121128743774745,2.4194742341836295,2.351702570915222,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,LCN2,cell_gene,24,0.9010540843009949,0.0030890922568477604,2.934985409180323,2.8322993516921997,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,MMP1,cell_gene,24,0.8983732685446739,0.002964196315603788,2.9303439557552338,2.908321261405945,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,MMP3,cell_gene,24,0.8996841410795847,0.0025936481077269784,2.635717789332072,2.6125510931015015,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,MS4A1,cell_gene,24,0.9000554904341698,0.003139723946562065,2.827666401863098,2.773140072822571,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,MS4A12,cell_gene,24,0.8985101183255514,0.0024678282070340796,2.244611551364263,2.158752918243408,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,NXPE4,cell_gene,24,0.9004750500122706,0.0032779906369433762,2.4925718903541565,2.3782929182052612,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,OLFM4,cell_gene,24,0.8976287270585696,0.0032747303679545163,3.575517326593399,3.4364635944366455,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,OTOP2,cell_gene,24,0.9004689132173856,0.002784402262965394,1.5051979422569275,1.4994402527809143,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,PI3,cell_gene,24,0.9023963660001755,0.0038456611468119166,2.924901932477951,2.8192697763442993,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,PRPH,cell_gene,24,0.8960343326131502,0.0029594142287921975,1.9647101610898972,1.96240234375,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,RETNLB,cell_gene,24,0.8985383957624435,0.003645962417669015,2.3047406474749246,2.246633768081665,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,SCG2,cell_gene,24,0.8996405154466629,0.003283469305404212,2.1559105018774667,2.14455783367157,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,SCGN,cell_gene,24,0.8999895403782526,0.002943653151919154,2.0549392253160477,2.0496410131454468,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,SLC26A3,cell_gene,24,0.9010197495420774,0.002932602093818853,2.681724578142166,2.575977325439453,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,SPIB,cell_gene,24,0.9027040476600329,0.004561507187660376,2.3426716725031533,2.3424750566482544,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,TCL1A,cell_gene,24,0.8985255534450213,0.0030265555299772667,1.8866246491670609,1.8814085721969604,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,TMIGD1,cell_gene,24,0.900387667119503,0.0031916941877598794,2.0615409960349402,2.022669792175293,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,TYMS,cell_gene,24,0.9022978842258453,0.00429680866839153,2.517748882373174,2.4051676988601685,,,,,,,,
anatomy,COAD,shipped,random,scaled,gene,UGT2B17,cell_gene,24,0.8947363321979841,0.0030890795781764514,2.2055984338124595,2.178467035293579,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,AC092069.1,cell_gene,24,0.849756178756555,0.031096027842186114,1.6535359074672062,1.6506884694099426,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,ACTA2,cell_gene,24,0.790114218990008,0.04839775285304539,2.263077517350515,2.2801103591918945,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,AEBP1,cell_gene,24,0.8070430954297384,0.09943165439177452,2.2817844102780023,2.27132785320282,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,ASPM,cell_gene,24,0.7909264316161474,0.1390232860672983,1.4318760236104329,1.412215530872345,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,BEST1,cell_gene,24,0.778702013194561,0.07720060914892361,1.40444349249204,1.3998802304267883,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,C11orf96,cell_gene,24,0.8199492817123731,0.04905530452059128,1.3443486591180165,1.328134298324585,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,CAVIN3,cell_gene,24,0.7192816659808159,0.1736642300779455,1.3011812617381413,1.3231443762779236,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,CCL21,cell_gene,24,0.7966677968700727,0.056221782716301,1.3103646288315456,1.3383373022079468,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,CCN1,cell_gene,24,0.85019218424956,0.06353645846292577,1.2902151197195053,1.297055423259735,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,CXCL10,cell_gene,24,0.7893252919117609,0.0647637682106725,1.6124562571446102,1.6107948422431946,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,CXCL9,cell_gene,24,0.7866798887650172,0.14127046663501486,1.2361155649026234,1.2469787001609802,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,CYP2E1,cell_gene,24,0.7572970589001974,0.053415686725503585,2.7105947136878967,2.668641448020935,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,ELN,cell_gene,24,0.8104730024933815,0.04431507367737909,1.3398199677467346,1.337939739227295,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,ETNPPL,cell_gene,24,0.23474853485822678,0.057307137478067004,1.8390496422847111,1.8165315985679626,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,FBLN2,cell_gene,24,0.8022357573111852,0.09902084764812205,1.497077539563179,1.484461784362793,,,,,,,,
anatomy,HCC,shipped,donor,abs,gene,FBLN5,cell_gene,24,0.8052075480421385,0.0732966574310825,1.4352173904577892,1.4362710118293762,,,,,,,,
