task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,scope,n_folds
LUNG,shipped,hoptimus0,donor,abs,,predicted_value_decile,9,78100,36674,0.4695774647887324,2.100488781929016,3.1796774864196777,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,neoplastic_fraction_tertile,0,249900,165522,0.6623529411764706,2.071751356124878,1.3042914867401123,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,neoplastic_fraction_tertile,1,249450,144667,0.5799438765283624,2.071751356124878,1.8417942523956299,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,neoplastic_fraction_tertile,2,251550,143064,0.5687298747763864,2.0717512369155884,1.8281339406967163,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,predicted_value_decile,0,78100,55739,0.7136875800256082,2.040146231651306,0.1961866114288568,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,predicted_value_decile,1,78100,51701,0.6619846350832266,2.0369452238082886,0.7382994294166565,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,predicted_value_decile,2,78100,49683,0.636145966709347,2.0352762937545776,1.0276168584823608,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,predicted_value_decile,3,78050,49311,0.6317873158231903,2.041719079017639,1.2637356519699097,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,predicted_value_decile,4,78100,48094,0.6158002560819462,2.0492513179779053,1.468597650527954,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,predicted_value_decile,5,78100,47198,0.6043277848911651,2.054032564163208,1.6498199105262756,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,predicted_value_decile,6,78050,47491,0.608468930172966,2.0783356428146362,1.8539108633995056,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,predicted_value_decile,7,78100,48727,0.6239052496798976,2.112481951713562,2.259887933731079,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,predicted_value_decile,8,78100,45931,0.5881049935979513,2.135165572166443,2.656335711479187,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,patient,abs,,predicted_value_decile,9,78100,36529,0.4677208706786172,2.1279826164245605,3.2015645503997803,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,neoplastic_fraction_tertile,0,249900,174443,0.6980512204881952,2.3706260919570923,1.3648797869682312,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,neoplastic_fraction_tertile,1,249450,157253,0.6303988775305672,2.3706260919570923,1.9322643280029297,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,neoplastic_fraction_tertile,2,251550,150355,0.5977141721327768,2.370626211166382,1.9393733143806458,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,predicted_value_decile,0,78100,57208,0.7324967989756722,2.3276172876358032,0.1458252593874931,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,predicted_value_decile,1,78100,53981,0.6911779769526248,2.301556348800659,0.7497220635414124,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,predicted_value_decile,2,78100,51587,0.6605249679897567,2.3000192642211914,1.0498431324958801,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,predicted_value_decile,3,78050,50984,0.6532222934016656,2.2968504428863525,1.2761732935905457,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,predicted_value_decile,4,78100,51552,0.6600768245838669,2.301106572151184,1.4638030529022217,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,predicted_value_decile,5,78100,51943,0.6650832266325224,2.306757688522339,1.6441745162010193,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,predicted_value_decile,6,78050,53765,0.6888532991672005,2.3749078512191772,1.8561185002326965,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,predicted_value_decile,7,78100,54280,0.6950064020486556,2.470214605331421,2.3074536323547363,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,predicted_value_decile,8,78100,46668,0.5975416133162612,2.5213143825531006,2.774312734603882,pooled_over_folds,2.0
LUNG,shipped,resnet50,donor,abs,,predicted_value_decile,9,78100,35973,0.46060179257362355,2.5600754022598267,3.4184376001358032,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,neoplastic_fraction_tertile,0,249900,174621,0.6987635054021608,2.406169056892395,1.4209734201431274,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,neoplastic_fraction_tertile,1,249450,158077,0.6337021447183805,2.406169056892395,1.952803134918213,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,neoplastic_fraction_tertile,2,251550,149787,0.5954561717352415,2.406168818473816,1.9560161232948303,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,predicted_value_decile,0,78100,56930,0.7289372599231754,2.3787680864334106,0.19027771055698395,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,predicted_value_decile,1,78100,54065,0.6922535211267605,2.3629679679870605,0.7638103067874908,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,predicted_value_decile,2,78100,53089,0.6797567221510884,2.3516417741775513,1.0569913387298584,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,predicted_value_decile,3,78050,52185,0.668609865470852,2.3515514135360718,1.2900033593177795,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,predicted_value_decile,4,78100,52404,0.6709859154929577,2.3453431129455566,1.4768227338790894,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,predicted_value_decile,5,78100,52648,0.6741101152368758,2.346794009208679,1.6560288071632385,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,predicted_value_decile,6,78050,53563,0.6862652146060217,2.4124817848205566,1.8778768777847288,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,predicted_value_decile,7,78100,52718,0.6750064020486556,2.496945381164551,2.3561116456985474,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,predicted_value_decile,8,78099,46090,0.590148401387982,2.544240951538086,2.827160954475403,pooled_over_folds,2.0
LUNG,shipped,resnet50,patient,abs,,predicted_value_decile,9,78101,34935,0.4473054122226348,2.5676029920578003,3.4780791997909546,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,neoplastic_fraction_tertile,0,249900,163248,0.6532533013205282,2.0587230920791626,1.2930371761322021,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,neoplastic_fraction_tertile,1,249450,144048,0.5774624173180998,2.058723211288452,1.7395967245101929,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,neoplastic_fraction_tertile,2,251550,146503,0.5824011130987875,2.058723211288452,1.6896511316299438,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,predicted_value_decile,0,78100,55075,0.7051856594110115,2.0447981357574463,0.303371574729681,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,predicted_value_decile,1,78100,51339,0.6573495518565942,2.0435482263565063,0.7446931600570679,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,predicted_value_decile,2,78100,49266,0.6308066581306018,2.0433244705200195,0.9899034202098846,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,predicted_value_decile,3,78050,47207,0.6048302370275465,2.038230538368225,1.1923903822898865,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,predicted_value_decile,4,78100,46390,0.5939820742637644,2.033312201499939,1.3639482259750366,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,predicted_value_decile,5,78100,46095,0.5902048655569783,2.0341752767562866,1.5376160144805908,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,predicted_value_decile,6,78050,46666,0.5978987828315182,2.0569931268692017,1.7555097937583923,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,predicted_value_decile,7,78100,48213,0.6173239436619719,2.0893560647964478,2.100921630859375,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,predicted_value_decile,8,78100,47414,0.6070934699103713,2.1170259714126587,2.4461729526519775,pooled_over_folds,2.0
LUNG,shipped,uni_v2,donor,abs,,predicted_value_decile,9,78100,42525,0.54449423815621,2.1242802143096924,2.934042453765869,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,neoplastic_fraction_tertile,0,249900,164365,0.6577230892356942,2.089754104614258,1.306229054927826,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,neoplastic_fraction_tertile,1,249450,145953,0.5850992182802165,2.089754104614258,1.7494706511497498,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,neoplastic_fraction_tertile,2,251550,148805,0.5915523752733055,2.0897542238235474,1.7185845375061035,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,predicted_value_decile,0,78100,55371,0.7089756722151088,2.064714550971985,0.2923698872327804,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,predicted_value_decile,1,78100,51772,0.6628937259923176,2.0670987367630005,0.749575287103653,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,predicted_value_decile,2,78100,50054,0.6408962868117798,2.07462739944458,0.9990980327129364,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,predicted_value_decile,3,78050,48113,0.6164381806534273,2.069649815559387,1.201997458934784,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,predicted_value_decile,4,78100,47340,0.606145966709347,2.067713975906372,1.372681975364685,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,predicted_value_decile,5,78100,46918,0.6007426376440461,2.0644413232803345,1.5502102971076965,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,predicted_value_decile,6,78050,47433,0.6077258167841127,2.091855525970459,1.7766864895820618,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,predicted_value_decile,7,78100,48832,0.6252496798975672,2.1229721307754517,2.12368106842041,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,predicted_value_decile,8,78100,47291,0.6055185659411012,2.1457020044326782,2.4665863513946533,pooled_over_folds,2.0
LUNG,shipped,uni_v2,patient,abs,,predicted_value_decile,9,78100,42731,0.5471318822023047,2.158007025718689,2.9352484941482544,pooled_over_folds,2.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,neoplastic_fraction_tertile,0,923700,785277,0.8501429035401105,2.438873291015625,0.2746032401919365,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,neoplastic_fraction_tertile,1,923550,721389,0.7811044339775864,2.4388731718063354,0.47191619873046875,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,neoplastic_fraction_tertile,2,923700,715824,0.7749529067879182,2.4388732314109802,0.549812562763691,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,0,299499,263901,0.881141506315547,2.5294690132141113,-0.07709359936416145,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,1,299449,253884,0.8478371943135559,2.6530163884162903,0.057554990053176824,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,2,299450,241175,0.8053932209049924,2.624505043029785,0.13556860014796251,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,3,299451,235203,0.785447368684693,2.586952030658722,0.2041235081851482,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,4,299450,234534,0.7832158958089831,2.531271815299988,0.27224668860435486,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,5,299445,236843,0.7909399054918266,2.4752448201179504,0.3468259945511818,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,6,299451,239986,0.801419931808543,2.396780252456665,0.4414947032928467,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,7,299450,270602,0.9036633828685924,2.241832822561264,0.6178033500909805,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,8,299449,268585,0.8969306960450695,2.1905397474765778,0.8356494307518005,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,9,299506,199616,0.6664841438902727,2.087062507867813,1.1194131672382355,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,neoplastic_fraction_tertile,0,923700,783117,0.8478044819746671,2.3226534724235535,0.31736120581626887,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,neoplastic_fraction_tertile,1,923550,717557,0.7769552271127713,2.3226534128189087,0.570182628929615,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,neoplastic_fraction_tertile,2,923700,692833,0.7500627909494425,2.3226534724235535,0.6705832779407501,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,0,299488,262036,0.8749465754888343,2.395634174346924,-0.08859157189726825,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,1,299451,243250,0.8123198787113751,2.4159851372241974,0.06410958059132092,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,2,299456,228360,0.7625828168412054,2.37302428483963,0.15492830052971837,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,3,299449,220166,0.7352370520522693,2.352894127368927,0.23771097511053083,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,4,299440,221875,0.7409664707453913,2.319842278957367,0.3365014716982841,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,5,299442,254717,0.8506388549368492,2.3255728483200073,0.4831252619624138,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,6,299459,272787,0.9109327153299784,2.323441743850708,0.6266609132289886,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,7,299442,266229,0.8890836956739535,2.3105093836784363,0.7658810168504715,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,8,299461,256875,0.8577911647927443,2.2389558851718903,0.9115980565547943,pooled_over_folds,4.0
LYMPH_IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,9,299512,188922,0.6307660461016587,2.167219400405884,1.1732908338308334,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,neoplastic_fraction_tertile,0,923700,779276,0.8436462054779691,2.4769210517406464,0.3158469870686531,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,neoplastic_fraction_tertile,1,923550,717590,0.7769909588002816,2.4769209921360016,0.5088072195649147,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,neoplastic_fraction_tertile,2,923700,742623,0.8039655732380643,2.4769210815429688,0.5678780674934387,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,predicted_value_decile,0,299498,273766,0.9140828987171867,2.5621190667152405,-0.07941647060215468,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,predicted_value_decile,1,299450,246879,0.8244414760394055,2.6551221311092377,0.07979947887361045,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,predicted_value_decile,2,299449,228363,0.7626106615817718,2.6221763491630554,0.16697945818305013,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,predicted_value_decile,3,299450,225766,0.7539355485055936,2.6069765090942383,0.23728973418474192,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,predicted_value_decile,4,299447,230023,0.7681593069892168,2.5477783381938934,0.3066778257489204,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,predicted_value_decile,5,299452,239647,0.8002851876093664,2.47479847073555,0.3842627927660942,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,predicted_value_decile,6,299452,253869,0.8477786089256375,2.433707118034363,0.48184598982334137,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,predicted_value_decile,7,299442,278742,0.9308714208427675,2.3694205284118652,0.6526412516832352,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,predicted_value_decile,8,299453,281179,0.9389753984765555,2.334789514541626,0.8901356905698776,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,donor,abs,,predicted_value_decile,9,299507,202826,0.677199531229654,2.35651695728302,1.228397935628891,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,neoplastic_fraction_tertile,0,923700,772948,0.8367954963732813,2.3424326181411743,0.3516231030225754,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,neoplastic_fraction_tertile,1,923550,704689,0.7630220345406312,2.3424325585365295,0.6013342961668968,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,neoplastic_fraction_tertile,2,923700,706686,0.765060084443001,2.3424326479434967,0.6637567281723022,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,predicted_value_decile,0,299489,269980,0.9014688352493748,2.3875661492347717,-0.09078599140048023,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,predicted_value_decile,1,299457,230293,0.769035287203171,2.387449085712433,0.08597556687891478,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,predicted_value_decile,2,299444,210133,0.701743898692243,2.372742146253586,0.18036523461341858,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,predicted_value_decile,3,299440,214366,0.7158896606999733,2.3883869349956512,0.26304550096392626,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,predicted_value_decile,4,299455,235412,0.78613481157436,2.412484973669052,0.3606307283043861,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,predicted_value_decile,5,299447,262638,0.8770767447995805,2.424306631088257,0.4916982352733612,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,predicted_value_decile,6,299438,275306,0.9194090262424943,2.389433443546295,0.6353858262300491,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,predicted_value_decile,7,299455,276030,0.921774557112087,2.3534650206565857,0.7764468491077423,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,predicted_value_decile,8,299459,258604,0.8635706390524246,2.3242445588111877,0.9543162435293198,pooled_over_folds,4.0
LYMPH_IDC,shipped,resnet50,patient,abs,,predicted_value_decile,9,299516,172843,0.5770743466125349,2.3329954743385315,1.2845145165920258,pooled_over_folds,4.0
