encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
conch_v1,CCRCC,shipped,random,3,0,0,0.001,5.514157973174367e-05,8.986239820275204e-05,0.4288791508633817,0.4289537095979238,-0.11004061483763672,1.8856195506080127,3.6148733807904754,False
conch_v1,CCRCC,shipped,random,3,1,0,0.001,7.74962742175857e-05,5.335579893288402e-05,0.42753129335676654,0.4308042177302342,-0.1054468926889851,1.880407754149778,3.6705277894740536,False
conch_v1,CCRCC,shipped,random,3,2,0,0.001,4.769001490312966e-05,5.8972198820556024e-05,0.4286790565016691,0.427932042266712,-0.10413945712067829,1.8718897109396564,3.6399644478613693,False
conch_v1,CCRCC,shipped,random,3,3,0,0.001,4.9180327868852456e-05,5.616399887672002e-05,0.42777030630153795,0.42711427782665445,-0.050959172500375904,1.8867900858199576,3.6679142947652412,False
conch_v1,CCRCC,shipped,random,3,4,0,0.001,5.3651266766020866e-05,6.739679865206403e-05,0.4283723461962273,0.4269949618845773,-0.08324670925111805,1.8859389625693381,3.6415284872633937,False
conch_v1,CCRCC,shipped,random,4,0,0,0.001,5.8848255569567045e-05,9.08597775969623e-05,0.42795220108619225,0.4283441237622463,-0.06572959394157868,1.8881205688660094,3.6652044399070927,False
conch_v1,CCRCC,shipped,random,4,1,0,0.001,0.00010592686002522068,5.560075942500678e-05,0.4271092428720359,0.42790416748001847,-0.15309689931038883,1.8915432348326815,3.6700346369451537,False
conch_v1,CCRCC,shipped,random,4,2,0,0.001,4.203446826397646e-05,5.2888527257933276e-05,0.4270259441447638,0.4276742876984621,-0.06540991355059694,1.8916255998367884,3.687870160001688,False
conch_v1,CCRCC,shipped,random,4,3,0,0.001,6.893652795292139e-05,4.8820179007323027e-05,0.4271723108120608,0.42842446661129374,-0.07474953902671644,1.8832530491203843,3.6518176460081335,False
conch_v1,CCRCC,shipped,random,4,4,0,0.001,8.406893652795292e-05,7.051803634391104e-05,0.42837915231378276,0.42854838864184486,-0.12542586778536874,1.8751040547610969,3.659875954217115,False
conch_v1,CCRCC,shipped,random,5,0,0,0.001,6.253256904637833e-05,6.845202353788879e-05,0.42709605458314304,0.42701247746536886,-0.1380705976255408,1.8841569701688963,3.661065925490542,False
conch_v1,CCRCC,shipped,random,5,1,0,0.001,3.995136355740837e-05,6.124654737600576e-05,0.4278822190440666,0.4276263694390284,-0.04107090486825471,1.8813342048289419,3.6365492060792963,False
conch_v1,CCRCC,shipped,random,5,2,0,0.001,8.163974292166059e-05,5.884472198871142e-05,0.4278203801374463,0.4278677432490578,-0.11298751292933701,1.8799048631168758,3.6512919762792437,False
conch_v1,CCRCC,shipped,random,5,3,0,0.001,4.51624109779399e-05,5.404107121412273e-05,0.42787058230728225,0.4275357273745042,-0.07450801514473576,1.8759662022522037,3.6147722065534404,False
conch_v1,CCRCC,shipped,random,5,4,0,0.001,4.342539517109606e-05,5.404107121412273e-05,0.4297639732280048,0.4277483427276503,-0.09280287124584041,1.879289920545282,3.6251958695977726,False
conch_v1,CCRCC,shipped,patient,0,-1,0,0.001,5.502063273727648e-06,1.8507430188884655e-05,0.45577516738607626,0.3952236825584712,-0.04360668469631168,2.6971358131496603,5.5458342575164075,False
conch_v1,CCRCC,shipped,patient,0,-1,1,0.001,0.00021382876172114625,6.749768657122639e-05,0.3967760006719381,0.3964012311196974,-0.09608577114325995,3.210188532665186,6.9889594665153,False
conch_v1,CCRCC,shipped,patient,0,-1,2,0.001,0.00020853271545862086,0.00017309890588427412,0.37722738676906564,0.3608516797450283,-0.1266329356206759,3.5363317362406286,8.23329039014311,False
conch_v1,CCRCC,shipped,patient,1,-1,0,0.001,3.7702761946514684e-05,5.480286192723398e-05,0.4074699035440955,0.4972069371608816,-0.15110457925493648,2.28253981353284,4.848986147651685,False
conch_v1,CCRCC,shipped,patient,1,-1,1,0.001,0.0002489834219580857,0.00021007763738773024,0.4043047794547616,0.44513440117983427,-0.12912761261003103,2.7916404517423126,6.208154647200828,False
conch_v1,CCRCC,shipped,patient,1,-1,2,0.001,7.763713080168776e-05,6.393667224843965e-05,0.4231710254193749,0.5043544735162868,-0.09788885439214384,2.4657188025377472,5.114251462133298,False
conch_v1,CCRCC,shipped,patient,2,-1,0,0.001,3.5774518321664025e-05,1.859427296392711e-06,0.3944788177478106,0.4374210566893285,-0.10477501270375167,2.3321582590344336,4.670897318132196,False
conch_v1,CCRCC,shipped,patient,2,-1,1,0.001,0.00016296756169486263,2.7891409445890666e-05,0.39454065250880965,0.4122767235428634,-0.061807178941628904,2.769699780060086,6.661389224399231,False
conch_v1,CCRCC,shipped,patient,2,-1,2,0.001,0.000382508217949995,0.0004778728151729267,0.38158044328229523,0.3838230754273825,-0.1528055411707095,4.237482558178973,8.213281325616892,False
conch_v1,CCRCC,shipped,patient,3,-1,0,0.001,0.0001788180562622665,0.00012636899747262004,0.4014699047909619,0.4684354065182519,-0.09700193546298652,2.5547014292927424,5.449291705448355,False
conch_v1,CCRCC,shipped,patient,3,-1,1,0.001,5.975685143210385e-05,5.054759898904802e-05,0.37891071325775366,0.4777883058257217,-0.12220578670039167,2.639064100983113,5.315403786723,False
conch_v1,CCRCC,shipped,patient,3,-1,2,0.001,0.00011688019779725781,0.00015725919685481606,0.41476347588365575,0.4799822026533716,-0.14757001020497573,2.104717343494914,4.137541156864271,False
conch_v1,CCRCC,shipped,patient,4,-1,0,0.001,0.00015077672860188852,4.203959858963927e-05,0.41840305413818124,0.4089802164754161,-0.1652675192893121,3.0805481023345807,6.45058223940443,False
conch_v1,CCRCC,shipped,patient,4,-1,1,0.001,9.7323600973236e-06,1.0848928668294007e-05,0.42427881096181264,0.43463700849684855,-0.034209788345393954,2.325988680353482,4.635894976068897,False
conch_v1,CCRCC,shipped,patient,4,-1,2,0.001,9.369875849144998e-06,4.3395714673176027e-05,0.41887740937985257,0.4188056582782478,-0.044844670835807954,2.680378175605808,5.593669728154789,False
conch_v1,CCRCC,shipped,patient,5,-1,0,0.001,2.947395399500224e-05,0.00034226011768944396,0.44180810148488836,0.40244287084794383,-0.08329482160494756,2.516035436348337,5.360583652797538,False
conch_v1,CCRCC,shipped,patient,5,-1,1,0.001,5.695301376364499e-05,0.00016812777711060407,0.4587368439543729,0.3944558977649006,-0.09665160112799842,2.1755604663471124,4.383275247595009,False
conch_v1,CCRCC,shipped,patient,5,-1,2,0.001,0.00016954164613109906,0.00041551579200192144,0.4431455139709366,0.4068796538266901,-0.10002677777773589,3.2612305104765063,6.6920094946314785,False
conch_v1,CCRCC,shipped,donor,INT1,-1,0,0.001,1.2666817462112645e-05,0.0,0.4177472320414847,0.5352949352779504,-0.042567926896387775,2.1884338630904363,4.439969405396824,False
conch_v1,CCRCC,shipped,donor,INT1,-1,1,0.001,0.00014373170082512644,1.845018450184502e-05,0.40985053119023473,0.437869323090307,-0.21567546793274522,2.7418595668423356,5.803868961095157,False
conch_v1,CCRCC,shipped,donor,INT1,-1,2,0.001,6.272452528938815e-05,0.0,0.4205363355465406,0.5316847256191466,-0.14025251080543133,2.462397142909043,5.250361205748042,False
conch_v1,CCRCC,shipped,donor,INT10,-1,0,0.001,2.8914269191846177e-05,0.00014120020171457388,0.40806658021733105,0.4323696173721472,-0.06624037788061854,2.6747715179738782,6.109172141753102,False
