task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
IDC,audited,hoptimus1,random,abs,3,spot,1,0.8794303288157723,0.002892479070311531,0.009720634993501603
IDC,audited,hoptimus1,random,scaled,0,spot,1,0.8944101626230859,0.0012561794926749866,0.012274239014998432
IDC,audited,hoptimus1,random,scaled,1,spot,1,0.893850132690571,0.003078833307421352,0.026953656212779006
IDC,audited,hoptimus1,random,scaled,2,spot,1,0.8949559587624378,0.0028101980837381794,0.010088252639869169
IDC,audited,hoptimus1,random,scaled,3,spot,1,0.8944003766025272,0.0018104144560760714,0.006872750200134628
IDC,shipped,hoptimus1,donor,abs,IDC_shipped_patient_1,donor,3,0.8518144598044411,0.05013728386178781,0.5964745959552424
IDC,shipped,hoptimus1,donor,abs,IDC_shipped_patient_2,donor,3,0.873512027491409,0.042391658899713705,0.7352401547764279
IDC,shipped,hoptimus1,donor,abs,NCBI783,donor,3,0.8863050471436494,0.041585037693395915,0.45104046007543475
IDC,shipped,hoptimus1,donor,abs,NCBI785,donor,3,0.6538154613466335,0.0304132633242257,0.007645794309066667
IDC,shipped,hoptimus1,donor,scaled,IDC_shipped_patient_1,donor,3,0.8636921792463433,0.04598241921222389,1.2092500979534517
IDC,shipped,hoptimus1,donor,scaled,IDC_shipped_patient_2,donor,3,0.8856838487972508,0.025345068644719027,0.8411165815545135
IDC,shipped,hoptimus1,donor,scaled,NCBI783,donor,3,0.8597981142540211,0.0536963053299867,0.8074148147442166
IDC,shipped,hoptimus1,donor,scaled,NCBI785,donor,3,0.6745020781379883,0.03917509764066755,0.19728483617966106
IDC,shipped,hoptimus1,patient,abs,0,patient,3,0.8290981487725383,0.010139548251048805,0.1306743196162536
IDC,shipped,hoptimus1,patient,abs,1,patient,3,0.8513221649484537,0.038400378171767086,0.7106570141757836
IDC,shipped,hoptimus1,patient,abs,2,patient,3,0.6604754779717373,0.02623030525145867,0.027044975643247593
IDC,shipped,hoptimus1,patient,abs,3,patient,3,0.8772667775929007,0.05232726101968751,0.5806615202462537
